plant,material,tool,work_center,work_center_full,cycle_time_min,material_status,routing_source,reason_code,revision
NW12,MAT-100265,T-70626-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.13,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100271,T-70171-B,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.431,Active,legacy_tool_master,COMPLETE,D
NW12,MAT-100279,T-70170-C,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.651,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100281,T-70019-D,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.9,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100285,T-70344-D,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.306,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100292,T-70009-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,2.554,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100300,T-70695-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,0.957,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100302,T-70306-C,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.36,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100304,T-70365-A,P01_NW12_PRESS_3,P01_NW12_PRESS_3,2.671,Active,legacy_tool_master,COMPLETE,D
NW12,MAT-100312,T-70137-A,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.369,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-100314,T-70693-D,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.434,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100316,T-70598-A,P01_NW12_PRESS_3,P01_NW12_PRESS_3,2.562,Active,legacy_tool_master,COMPLETE,D
NW12,MAT-100323,T-70188-B,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.474,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100340,T-70112-B,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.754,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100342,T-70071-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.517,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100348,T-70561-C,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.099,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100350,T-70423-B,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.647,Phase-out,legacy_tool_master,COMPLETE,B
NW12,MAT-100362,T-70051-A,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.218,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100365,T-70056-B,P01_NW12_ASSY_1,P01_NW12_ASSY_1,2.251,Active,legacy_tool_master,COMPLETE,D
NW12,MAT-100377,T-70272-D,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.928,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100383,T-70312-B,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.717,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100385,T-70138-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.344,Phase-out,legacy_tool_master,COMPLETE,A
NW12,MAT-100388,T-70297-D,P01_NW12_PRESS_1,P01_NW12_PRESS_1,2.372,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100398,T-70039-B,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.573,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100401,T-70019-D,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.844,Phase-out,legacy_tool_master,COMPLETE,A
NW12,MAT-100403,T-70618-B,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.511,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100406,T-70230-A,P01_NW12_PRESS_2,P01_NW12_PRESS_2,0.972,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100409,T-70538-D,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.249,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100414,T-70479-A,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.204,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-100417,T-70429-D,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.391,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100420,T-70039-B,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.36,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100422,T-70453-B,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.563,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100424,T-70608-D,P01_NW12_PRESS_3,P01_NW12_PRESS_3,2.586,Phase-out,legacy_tool_master,COMPLETE,A
NW12,MAT-100430,T-70388-C,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.163,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100437,T-70309-D,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.819,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100439,T-70460-A,P01_NW12_nan,P01_NW12_nan,1.483,Active,legacy_tool_master,MISSING_WORK_CENTER,B
NW12,MAT-100442,T-70681-D,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.287,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100447,T-70633-D,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.529,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100449,T-70011-C,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.788,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100451,T-70410-B,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.738,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100473,T-70119-A,P01_NW12_PRESS_2,P01_NW12_PRESS_2,2.665,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100482,T-70299-C,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.612,Phase-out,legacy_tool_master,COMPLETE,B
NW12,MAT-100488,T-70487-A,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.384,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100493,T-70360-A,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.084,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100496,T-70310-C,P01_NW12_PRESS_1,P01_NW12_PRESS_1,2.314,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100498,T-70391-D,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.697,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100504,T-70609-C,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.107,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100505,T-70003-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.227,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100507,T-70404-A,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.411,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100515,T-70218-B,P01_NW12_PRESS_3,P01_NW12_PRESS_3,2.018,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100518,T-70271-D,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.512,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100535,T-70019-D,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.714,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100537,T-70361-B,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.18,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100539,T-70602-B,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.85,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100540,T-70659-C,P01_NW12_nan,P01_NW12_nan,1.466,Active,legacy_tool_master,MISSING_WORK_CENTER,C
NW12,MAT-100546,T-70499-D,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.317,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-100554,T-70276-A,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.541,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100558,T-70624-D,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.366,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100560,T-70467-A,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.146,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100565,T-70118-A,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.284,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100571,T-70325-C,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.27,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100573,T-70100-A,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.374,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100574,T-70234-B,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,0.967,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100575,T-70597-B,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.628,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100577,T-70430-A,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.102,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100582,T-70195-C,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.217,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100585,T-70273-D,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.311,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100590,T-70004-D,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.074,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100599,T-70440-B,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.45,Phase-out,legacy_tool_master,COMPLETE,A
NW12,MAT-100601,T-70301-A,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.103,Phase-out,legacy_tool_master,COMPLETE,A
NW12,MAT-100609,T-70612-C,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.131,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100620,T-70261-D,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.258,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100621,T-70069-B,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.455,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100625,T-70447-A,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.091,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100630,T-70317-A,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.75,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100640,T-70129-A,P01_NW12_PRESS_1,P01_NW12_PRESS_1,2.648,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100646,T-70530-B,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,0.977,Phase-out,legacy_tool_master,COMPLETE,B
NW12,MAT-100648,T-70580-A,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.345,Phase-out,legacy_tool_master,COMPLETE,B
NW12,MAT-100649,T-70123-A,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.625,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100656,T-70432-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.192,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100658,T-70262-A,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.371,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-100663,T-70696-A,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.68,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100667,T-70391-D,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.751,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100669,T-70681-D,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.383,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100671,T-70283-D,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.667,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100683,T-70428-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.983,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100687,T-70243-A,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.078,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100688,T-70224-B,P01_NW12_PRESS_3,P01_NW12_PRESS_3,2.532,Phase-out,legacy_tool_master,COMPLETE,A
NW12,MAT-100695,T-70464-B,P01_NW12_ASSY_1,P01_NW12_ASSY_1,2.217,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100702,T-70524-D,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.8,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100708,T-70685-D,P01_NW12_ASSY_1,P01_NW12_ASSY_1,0.934,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100719,T-70290-B,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.802,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100737,T-70650-B,P01_NW12_ASSY_1,P01_NW12_ASSY_1,2.643,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100743,T-70023-A,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.764,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100744,T-70678-B,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.178,Phase-out,legacy_tool_master,COMPLETE,B
NW12,MAT-100749,T-70576-A,P01_NW12_PRESS_1,P01_NW12_PRESS_1,2.309,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100751,T-70005-C,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.718,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100759,T-70233-C,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.349,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100761,T-70171-B,P01_NW12_PRESS_1,P01_NW12_PRESS_1,2.674,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100763,T-70615-B,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.382,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100768,T-70037-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.493,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100783,T-70371-A,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.187,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100784,T-70221-D,P01_NW12_PRESS_1,P01_NW12_PRESS_1,2.683,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100786,T-70025-A,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.381,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100787,T-70368-A,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.46,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-100792,T-70109-B,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.13,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100798,T-70181-B,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.61,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100806,T-70267-A,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.32,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100812,T-70278-B,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.282,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100813,T-70417-D,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.382,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100818,T-70696-A,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.419,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100820,T-70478-C,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,2.656,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100821,T-70442-C,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.841,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100828,T-70534-C,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.229,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100831,T-70306-C,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.181,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100840,T-70383-A,P01_NW12_nan,P01_NW12_nan,1.403,Active,legacy_tool_master,MISSING_WORK_CENTER,C
NW12,MAT-100843,T-70246-D,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.153,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100846,T-70633-D,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.798,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100847,T-70334-B,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.306,Phase-out,legacy_tool_master,COMPLETE,A
NW12,MAT-100848,T-70319-B,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.391,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100857,T-70024-D,P01_NW12_PRESS_1,P01_NW12_PRESS_1,2.333,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100858,T-70424-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.598,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100864,T-70673-C,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,0.977,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100865,T-70257-B,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.127,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100873,T-70017-B,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.204,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-100875,T-70383-A,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.959,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100876,T-70277-A,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.212,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-100882,T-70699-B,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.379,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100886,T-70622-A,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.476,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100890,T-70047-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.574,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100901,T-70641-D,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.587,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100902,T-70190-C,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.005,Phase-out,legacy_tool_master,COMPLETE,B
NW12,MAT-100905,T-70613-D,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.99,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100914,T-70447-A,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.383,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-100918,T-70389-A,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.173,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100921,T-70474-A,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.046,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100924,T-70224-B,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.319,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100926,T-70081-B,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.143,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-100928,T-70158-D,P01_NW12_ASSY_1,P01_NW12_ASSY_1,2.305,Phase-out,legacy_tool_master,COMPLETE,B
NW12,MAT-100944,T-70044-C,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.27,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100946,T-70460-A,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.284,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100953,T-70171-B,P01_NW12_PRESS_1,P01_NW12_PRESS_1,2.266,Phase-out,legacy_tool_master,COMPLETE,A
NW12,MAT-100958,T-70261-D,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.152,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100960,T-70012-A,P01_NW12_ASSY_1,P01_NW12_ASSY_1,0.937,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-100966,T-70695-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.683,Active,legacy_tool_master,COMPLETE,D
NW12,MAT-100969,T-70674-A,P01_NW12_PRESS_2,P01_NW12_PRESS_2,0.927,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-100973,T-70613-D,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.435,Phase-out,legacy_tool_master,COMPLETE,B
NW12,MAT-100990,T-70620-C,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.271,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-100992,T-70131-B,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.477,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-100993,T-70226-D,P01_NW12_PRESS_2,P01_NW12_PRESS_2,0.945,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-100997,T-70155-D,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.577,Phase-out,legacy_tool_master,COMPLETE,B
NW12,MAT-100999,T-70413-C,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.151,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-101005,T-70129-A,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.401,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-101007,T-70576-A,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.771,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-101020,T-70412-B,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.013,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-101022,T-70422-A,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.329,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-101024,T-70471-D,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.925,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-101025,T-70458-A,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.815,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-101028,T-70011-C,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.164,Phase-out,legacy_tool_master,COMPLETE,A
NW12,MAT-101032,T-70687-D,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.357,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-101034,T-70505-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.556,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-101037,T-70185-A,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.888,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-101038,T-70007-A,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.379,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-101039,T-70416-C,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.949,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-101045,T-70157-C,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.058,Phase-out,legacy_tool_master,COMPLETE,B
NW12,MAT-101051,T-70325-C,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.937,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-101052,T-70206-A,P01_NW12_PRESS_2,P01_NW12_PRESS_2,0.956,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-101055,T-70481-A,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.359,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-101058,T-70587-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.06,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-101060,T-70546-B,P01_NW12_PRESS_2,P01_NW12_PRESS_2,2.329,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-101067,T-70232-B,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.743,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-101068,T-70672-D,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.421,Active,legacy_tool_master,COMPLETE,D
NW12,MAT-101075,T-70263-D,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.372,Phase-out,legacy_tool_master,COMPLETE,B
NW12,MAT-101079,T-70579-C,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.393,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-101084,T-70544-D,P01_NW12_PRESS_3,P01_NW12_PRESS_3,2.531,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-101085,T-70546-B,P01_NW12_PRESS_2,P01_NW12_PRESS_2,1.838,Phase-out,legacy_tool_master,COMPLETE,A
NW12,MAT-101086,T-70589-B,P01_NW12_nan,P01_NW12_nan,1.832,Active,legacy_tool_master,MISSING_WORK_CENTER,A
NW12,MAT-101090,T-70290-B,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,0.989,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-101092,T-70534-C,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.041,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-101095,T-70261-D,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.394,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-101100,T-70693-D,P01_NW12_ASSY_1,P01_NW12_ASSY_1,1.437,Phase-out,legacy_tool_master,COMPLETE,A
NW12,MAT-101109,T-70056-B,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,2.047,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-101119,T-70374-C,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.634,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-101132,T-70383-A,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,2.029,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-101155,T-70086-C,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.72,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-101164,T-70234-B,P01_NW12_PRESS_1,P01_NW12_PRESS_1,1.245,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-101170,T-70151-D,P01_NW12_PRESS_3,P01_NW12_PRESS_3,1.247,Active,legacy_tool_master,COMPLETE,A
NW12,MAT-101173,T-70024-D,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,0.965,Phase-out,legacy_tool_master,COMPLETE,C
NW12,MAT-101175,T-70252-B,P01_NW12_ASSY_1,P01_NW12_ASSY_1,2.181,Active,legacy_tool_master,COMPLETE,C
NW12,MAT-101176,T-70487-A,P01_NW12_PRESS_1,P01_NW12_PRESS_1,0.929,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-101178,T-70042-D,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.07,Active,legacy_tool_master,COMPLETE,B
NW12,MAT-101180,T-70429-D,P01_NW12_GRINDING_1,P01_NW12_GRINDING_1,1.742,Active,legacy_tool_master,COMPLETE,D
NW12,MAT-101187,T-70541-C,P01_NW12_PRESS_1,P01_NW12_PRESS_1,2.01,Active,legacy_tool_master,COMPLETE,C
