plant,header_material,component_material,qty_per,qty_per_effective,lead_time_weeks,comp_class,component_description,bom_status,reason_code
P01_NW11_Northwind Levant,MAT-200173,RM-COMP-EPDM,0.305,0.313,8,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200177,RM-COMP-HNBR,0.341,0.363,4,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200198,RM-COMP-FKM,0.349,0.373,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200203,RM-COMP-FKM,0.362,0.384,3,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200214,RM-COMP-EPDM,0.257,0.279,4,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200221,RM-COMP-AFLAS,0.453,0.466,4,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200235,RM-COMP-FKM,0.467,0.498,8,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200237,RM-COMP-AFLAS,0.491,0.513,3,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200237,RM-COMP-HNBR,0.338,0.353,3,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200241,RM-COMP-EPDM,0.283,0.303,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200250,RM-COMP-EPDM,0.33,0.346,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200251,RM-COMP-NBR,0.338,0.348,3,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200251,RM-COMP-AFLAS,0.413,0.435,4,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200253,RM-COMP-EPDM,0.249,0.266,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200266,RM-COMP-SILI,0.263,0.274,2,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200268,RM-COMP-HNBR,0.4,0.426,6,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200268,RM-COMP-NBR,0.314,0.332,4,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200270,RM-COMP-SILI,0.316,0.333,2,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200274,RM-COMP-NBR,0.308,0.317,3,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200279,RM-COMP-FKM,0.381,0.397,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200286,RM-COMP-NBR,0.357,0.382,6,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200287,RM-COMP-HNBR,0.378,0.406,8,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200287,RM-COMP-SILI,0.35,0.368,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200295,RM-COMP-AFLAS,0.465,0.487,2,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200301,RM-COMP-AFLAS,0.469,0.482,4,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200315,RM-COMP-EPDM,0.3,0.311,8,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200317,RM-COMP-HNBR,0.363,0.38,4,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200322,RM-COMP-EPDM,0.331,0.346,6,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200322,RM-COMP-HNBR,0.436,0.457,3,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200323,RM-COMP-EPDM,0.253,0.267,4,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200323,RM-COMP-SILI,0.282,0.303,6,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200324,RM-COMP-AFLAS,0.395,0.426,8,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200327,RM-COMP-HNBR,0.449,0.463,8,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200327,RM-COMP-FKM,0.425,0.452,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200339,RM-COMP-FKM,0.425,0.446,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200342,RM-COMP-NBR,0.382,0.395,8,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200350,RM-COMP-AFLAS,0.466,0.495,4,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200352,RM-COMP-AFLAS,0.374,0.393,4,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200354,RM-COMP-AFLAS,0.44,0.459,4,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200358,RM-COMP-HNBR,0.455,0.474,6,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200359,RM-COMP-SILI,0.279,0.298,3,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200359,RM-COMP-HNBR,0.396,0.421,2,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200363,RM-COMP-SILI,0.293,0.307,8,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200368,RM-COMP-SILI,0.26,0.273,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200372,RM-COMP-HNBR,0.437,0.469,2,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200375,RM-COMP-AFLAS,0.535,0.552,6,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200375,RM-COMP-EPDM,0.253,0.27,6,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200376,RM-COMP-AFLAS,0.51,0.533,3,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200388,RM-COMP-NBR,0.359,0.37,6,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200391,RM-COMP-SILI,0.329,0.346,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200391,RM-COMP-AFLAS,0.527,0.561,4,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200404,RM-COMP-EPDM,0.328,0.349,6,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200411,RM-COMP-SILI,0.346,0.354,2,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200434,RM-COMP-EPDM,0.277,0.295,8,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200434,RM-COMP-FKM,0.436,0.457,3,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200441,RM-COMP-AFLAS,0.421,0.44,4,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200447,RM-COMP-AFLAS,0.538,0.574,4,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200447,RM-COMP-NBR,0.315,0.325,3,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200448,RM-COMP-FKM,0.368,0.391,8,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200460,RM-COMP-HNBR,0.365,0.375,8,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200460,RM-COMP-NBR,0.373,0.384,3,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200461,RM-COMP-EPDM,0.326,0.342,8,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200465,RM-COMP-SILI,0.292,0.312,3,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200469,RM-COMP-FKM,0.491,0.519,6,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200472,RM-COMP-FKM,0.354,0.376,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200483,RM-COMP-SILI,0.28,0.296,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200491,RM-COMP-FKM,0.346,0.373,6,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200495,RM-COMP-HNBR,0.314,0.325,3,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200510,RM-COMP-NBR,0.363,0.378,3,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200516,RM-COMP-NBR,0.289,0.301,4,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200516,RM-COMP-HNBR,0.369,0.391,4,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200521,RM-COMP-FKM,0.456,0.472,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200523,RM-COMP-HNBR,0.368,0.384,3,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200526,RM-COMP-SILI,0.255,0.275,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200529,RM-COMP-AFLAS,0.396,0.42,8,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200533,RM-COMP-FKM,0.375,0.404,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200546,RM-COMP-AFLAS,0.461,0.498,2,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200555,RM-COMP-AFLAS,0.51,0.546,3,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200576,RM-COMP-HNBR,0.352,0.369,6,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200576,RM-COMP-NBR,0.407,0.423,3,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200583,RM-COMP-HNBR,0.449,0.471,2,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200583,RM-COMP-NBR,0.33,0.348,6,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200584,RM-COMP-HNBR,0.434,0.468,3,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200586,RM-COMP-HNBR,0.406,0.421,3,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200590,RM-COMP-SILI,0.273,0.292,3,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200591,RM-COMP-AFLAS,0.492,0.53,2,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200592,RM-COMP-NBR,0.299,0.32,8,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200592,RM-COMP-SILI,0.249,0.258,2,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200598,RM-COMP-NBR,0.295,0.314,2,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200598,RM-COMP-SILI,0.316,0.328,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200600,RM-COMP-EPDM,0.248,0.264,8,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200604,RM-COMP-SILI,0.259,0.267,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200605,RM-COMP-FKM,0.362,0.374,3,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200606,RM-COMP-HNBR,0.342,0.348,2,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200614,RM-COMP-EPDM,0.273,0.279,6,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200625,RM-COMP-FKM,0.47,0.486,8,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200628,RM-COMP-NBR,0.356,0.374,3,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200629,RM-COMP-NBR,0.405,0.438,4,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200631,RM-COMP-FKM,0.418,0.449,3,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200633,RM-COMP-EPDM,0.293,0.315,8,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200635,RM-COMP-EPDM,0.324,0.334,4,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200635,RM-COMP-HNBR,0.329,0.35,4,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200636,RM-COMP-NBR,0.377,0.391,4,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200636,RM-COMP-SILI,0.354,0.364,6,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200639,RM-COMP-FKM,0.458,0.486,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200640,RM-COMP-FKM,0.396,0.411,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200642,RM-COMP-SILI,0.319,0.333,6,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200642,RM-COMP-EPDM,0.246,0.264,8,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200644,RM-COMP-HNBR,0.384,0.399,4,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200648,RM-COMP-EPDM,0.304,0.319,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200648,RM-COMP-NBR,0.386,0.416,6,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200653,RM-COMP-NBR,0.355,0.379,3,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200660,RM-COMP-HNBR,0.399,0.415,2,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200665,RM-COMP-HNBR,0.313,0.322,6,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200670,RM-COMP-SILI,0.34,0.358,2,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200674,RM-COMP-EPDM,0.329,0.336,6,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200683,RM-COMP-FKM,0.484,0.511,8,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200686,RM-COMP-FKM,0.424,0.433,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200686,RM-COMP-EPDM,0.262,0.277,2,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200694,RM-COMP-NBR,0.375,0.391,4,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200698,RM-COMP-NBR,0.407,0.416,4,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200704,RM-COMP-HNBR,0.338,0.352,8,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200708,RM-COMP-AFLAS,0.392,0.407,3,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200708,RM-COMP-SILI,0.349,0.362,6,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200709,RM-COMP-AFLAS,0.375,0.397,3,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200714,RM-COMP-HNBR,0.361,0.382,4,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200715,RM-COMP-HNBR,0.418,0.443,2,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200720,RM-COMP-NBR,0.369,0.393,6,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200723,RM-COMP-EPDM,0.279,0.292,2,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200723,RM-COMP-FKM,0.384,0.401,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200731,RM-COMP-NBR,0.412,0.431,4,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200731,RM-COMP-SILI,0.343,0.371,8,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200732,RM-COMP-HNBR,0.405,0.431,4,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200733,RM-COMP-FKM,0.367,0.382,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200738,RM-COMP-NBR,0.362,0.386,2,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200739,RM-COMP-HNBR,0.405,0.418,2,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200743,RM-COMP-NBR,0.419,0.448,8,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200751,RM-COMP-AFLAS,0.526,0.546,8,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200761,RM-COMP-EPDM,0.321,0.335,6,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200763,RM-COMP-FKM,0.487,0.523,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200770,RM-COMP-SILI,0.34,0.359,2,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200772,RM-COMP-HNBR,0.405,0.419,3,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200778,RM-COMP-FKM,0.465,0.478,8,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200778,RM-COMP-HNBR,0.451,0.465,2,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200779,RM-COMP-EPDM,0.329,0.345,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200782,RM-COMP-AFLAS,0.487,0.501,3,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200784,RM-COMP-NBR,0.395,0.422,6,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200784,RM-COMP-FKM,0.361,0.387,8,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200786,RM-COMP-FKM,0.47,0.494,8,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200797,RM-COMP-HNBR,0.44,0.47,6,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200805,RM-COMP-EPDM,0.308,0.333,2,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200812,RM-COMP-FKM,0.385,0.399,3,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200821,RM-COMP-HNBR,0.405,0.435,8,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200823,RM-COMP-NBR,0.308,0.322,8,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200827,RM-COMP-FKM,0.397,0.425,8,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200836,RM-COMP-FKM,0.412,0.44,8,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200836,RM-COMP-NBR,0.351,0.379,3,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200843,RM-COMP-NBR,0.401,0.424,4,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200846,RM-COMP-FKM,0.445,0.463,4,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200851,RM-COMP-EPDM,0.246,0.262,3,Gaskets,RUBBER COMPOUND EPDM80,Active,READY
P01_NW11_Northwind Levant,MAT-200855,RM-COMP-NBR,0.307,0.32,2,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200855,RM-COMP-SILI,0.267,0.283,6,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200856,RM-COMP-AFLAS,0.522,0.547,4,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200876,RM-COMP-SILI,0.307,0.321,4,Gaskets,RUBBER COMPOUND SILICONE,Active,READY
P01_NW11_Northwind Levant,MAT-200876,RM-COMP-FKM,0.355,0.37,2,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW11_Northwind Levant,MAT-200877,RM-COMP-HNBR,0.379,0.392,6,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200880,RM-COMP-AFLAS,0.43,0.459,6,Gaskets,RUBBER COMPOUND AFLAS,Active,READY
P01_NW11_Northwind Levant,MAT-200888,RM-COMP-NBR,0.409,0.423,6,Gaskets,RUBBER COMPOUND NBR70,Active,READY
P01_NW11_Northwind Levant,MAT-200888,RM-COMP-HNBR,0.446,0.464,8,Gaskets,RUBBER COMPOUND HNBR60,Active,READY
P01_NW11_Northwind Levant,MAT-200889,RM-COMP-FKM,0.425,0.444,6,Gaskets,RUBBER COMPOUND FKM75,Active,READY
P01_NW12_Northwind Cerrado,MAT-100002,RM-COIL-NI,6.662,6.952,3,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100013,RM-COIL-SS304,6.201,6.47,6,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100015,RM-COIL-SS316,7.827,8.35,6,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100015,RM-COIL-SS304,7.089,7.534,4,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100018,RM-COIL-HC276,11.459,12.245,2,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100020,RM-COIL-HC276,7.03,7.405,4,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100038,RM-COIL-SS316,7.916,8.406,8,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100044,RM-COIL-TI,4.645,4.828,3,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100045,RM-COIL-HC276,8.682,9.278,3,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100055,RM-COIL-SS304,9.869,10.619,3,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100055,RM-COIL-HC276,10.976,11.824,6,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100065,RM-COIL-SS304,12.993,13.771,6,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100068,RM-COIL-SS304,6.066,6.385,3,Plates,COIL SS304 1250mm 0.4mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100068,RM-COIL-TI,5.061,5.306,2,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100069,RM-COIL-HC276,8.028,8.504,8,Plates,COIL HASTELLOY C276 1250mm 0.5mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100073,RM-COIL-NI,5.397,5.681,6,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100076,RM-COIL-NI,12.951,13.777,8,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100077,RM-COIL-AL,9.562,10.188,8,Plates,COIL ALUMINUM 1300mm 0.6mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100094,RM-COIL-TI,6.183,6.627,4,Plates,COIL TITANIUM 1200mm 0.4mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100099,RM-COIL-SS316,8.192,8.564,2,Plates,COIL SS316 1250mm 0.5mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100100,RM-COIL-NI,11.805,12.198,8,Plates,COIL NICKEL 1200mm 0.35mm,Active,READY
P01_NW12_Northwind Cerrado,MAT-100100,RM-COIL-SS316,12.454,13.032,4,Plates,COIL SS316 1250mm 0.5mm,Active,READY
