plant,plant_name,snapshot_date,ops_group,material,material_description,stock_qty,atp_qty,safety_stock_qty,in_transit_qty,total_stock_value_eur,reason_code
NW13,Northwind Andes,2026-04-03,OPS-M18-AFLAS,MAT-200582,M18-AFLAS GASKET 23,4162,3669,320,1973,146413.73,READY
NW13,Northwind Andes,2026-04-03,OPS-M8-NBR,MAT-200585,M8-NBR GASKET 26,2228,1263,553,2360,163946.63,READY
NW13,Northwind Andes,2026-04-03,OPS-M6-FKM,MAT-200587,M6-FKM GASKET 28,7461,3892,732,2778,303046.72,READY
NW13,Northwind Andes,2026-04-03,OPS-M14-HNBR,MAT-200589,M14-HNBR GASKET 30,10211,5769,705,984,109256.5,READY
NW13,Northwind Andes,2026-04-03,OPS-M6-FKM,MAT-200595,M6-FKM GASKET 36,2920,2765,279,1372,104393.38,READY
NW13,Northwind Andes,2026-04-03,OPS-M18-AFLAS,MAT-200598,M18-AFLAS GASKET 39,3650,2138,598,509,114159.77,READY
NW13,Northwind Andes,2026-04-03,OPS-M6-FKM,MAT-200603,M6-FKM GASKET 04,8924,4713,440,1446,334570.79,READY
NW13,Northwind Andes,2026-04-03,OPS-M12-EPDM,MAT-200610,M12-EPDM GASKET 11,3549,2162,1043,138,101866.37,READY
NW13,Northwind Andes,2026-04-03,OPS-M10-BFG,MAT-200616,M10-BFG GASKET 17,1006,630,488,141,52830.31,READY
NW13,Northwind Andes,2026-04-03,OPS-M18-AFLAS,MAT-200622,M18-AFLAS GASKET 23,1080,621,957,1044,59161.81,READY
NW13,Northwind Andes,2026-04-03,OPS-M12-EPDM,MAT-200626,M12-EPDM GASKET 27,9080,7712,709,215,442501.09,READY
NW13,Northwind Andes,2026-04-03,OPS-M14-HNBR,MAT-200629,M14-HNBR GASKET 30,1050,890,365,591,33076.71,READY
NW13,Northwind Andes,2026-04-03,OPS-M12-EPDM,MAT-200634,M12-EPDM GASKET 35,2784,2292,1080,3329,245131.4,READY
NW13,Northwind Andes,2026-04-03,OPS-M18-AFLAS,MAT-200638,M18-AFLAS GASKET 39,8921,7916,112,801,39123.76,READY
NW13,Northwind Andes,2026-04-03,OPS-M10-BFG,MAT-200640,M10-BFG GASKET 01,6153,3157,699,2228,47299.59,READY
NW13,Northwind Andes,2026-04-03,OPS-M14-HNBR,MAT-200645,M14-HNBR GASKET 06,5355,4176,244,1396,94272.79,READY
NW13,Northwind Andes,2026-04-03,OPS-M6-FKM,MAT-200651,M6-FKM GASKET 12,3820,3618,730,2515,95611.81,READY
NW13,Northwind Andes,2026-04-03,OPS-M14-HNBR,MAT-200653,M14-HNBR GASKET 14,2900,1699,1163,1136,115132.13,READY
NW13,Northwind Andes,2026-04-03,OPS-M18-AFLAS,MAT-200654,M18-AFLAS GASKET 15,9610,8782,1167,1714,431176.72,READY
NW13,Northwind Andes,2026-04-03,OPS-M22-NBR,MAT-200663,M22-NBR GASKET 24,4744,2842,521,1256,200151.34,READY
NW13,Northwind Andes,2026-04-03,OPS-M10-BFG,MAT-200664,M10-BFG GASKET 25,10880,5704,881,842,328309.36,READY
NW13,Northwind Andes,2026-04-03,OPS-M12-EPDM,MAT-200674,M12-EPDM GASKET 35,2639,1534,1022,2555,150146.79,READY
NW13,Northwind Andes,2026-04-03,OPS-M20-SILI,MAT-200676,M20-SILI GASKET 37,3035,2486,194,397,150636.85,READY
NW13,Northwind Andes,2026-04-03,OPS-M18-AFLAS,MAT-200678,M18-AFLAS GASKET 39,9894,7964,1145,865,363751.98,READY
NW13,Northwind Andes,2026-04-03,OPS-M10-BFG,MAT-200680,M10-BFG GASKET 01,8817,6840,757,2699,313935.14,READY
NW13,Northwind Andes,2026-04-03,OPS-M22-NBR,MAT-200687,M22-NBR GASKET 08,7331,5170,810,2324,104438.44,READY
NW13,Northwind Andes,2026-04-03,OPS-M10-BFG,MAT-200688,M10-BFG GASKET 09,5959,3835,62,2613,79872.92,READY
NW13,Northwind Andes,2026-04-03,OPS-M14-HNBR,MAT-200701,M14-HNBR GASKET 22,10531,6580,367,719,76409.74,READY
NW13,Northwind Andes,2026-04-03,OPS-M18-AFLAS,MAT-200702,M18-AFLAS GASKET 23,8612,7049,583,1793,238450.32,READY
NW13,Northwind Andes,2026-04-03,OPS-M14-HNBR,MAT-200709,M14-HNBR GASKET 30,7066,6500,640,716,315877.76,READY
NW13,Northwind Andes,2026-04-03,OPS-M18-AFLAS,MAT-200710,M18-AFLAS GASKET 31,4339,2243,979,2003,55471.74,READY
NW13,Northwind Andes,2026-04-03,OPS-M8-NBR,MAT-200721,M8-NBR GASKET 02,890,844,514,3452,115373.85,READY
NW13,Northwind Andes,2026-04-03,OPS-M18-AFLAS,MAT-200726,M18-AFLAS GASKET 07,9307,8529,645,3372,178915.44,READY
NW13,Northwind Andes,2026-04-03,OPS-M14-HNBR,MAT-200733,M14-HNBR GASKET 14,1261,700,916,3310,139721.1,READY
NW13,Northwind Andes,2026-04-03,OPS-M10-BFG,MAT-200736,M10-BFG GASKET 17,7882,6869,277,909,27939.88,READY
NW13,Northwind Andes,2026-04-03,OPS-M6-FKM,MAT-200739,M6-FKM GASKET 20,830,646,1102,2925,53455.89,READY
NW13,Northwind Andes,2026-04-03,OPS-M20-SILI,MAT-200740,M20-SILI GASKET 21,9150,8409,437,2486,354248.35,READY
NW13,Northwind Andes,2026-04-03,OPS-M14-HNBR,MAT-200741,M14-HNBR GASKET 22,4448,2505,122,1168,27788.78,READY
NW13,Northwind Andes,2026-04-03,OPS-M22-NBR,MAT-200743,M22-NBR GASKET 24,9197,4784,227,2772,500113.07,READY
NW13,Northwind Andes,2026-04-03,OPS-M20-SILI,MAT-200756,M20-SILI GASKET 37,2302,1218,432,1049,47055.76,READY
NW13,Northwind Andes,2026-04-03,OPS-M8-NBR,MAT-200769,M8-NBR GASKET 10,8646,8094,906,2658,470702.57,READY
NW13,Northwind Andes,2026-04-03,OPS-M22-NBR,MAT-200783,M22-NBR GASKET 24,600,330,731,69,25321.99,READY
NW13,Northwind Andes,2026-04-03,OPS-M10-BFG,MAT-200784,M10-BFG GASKET 25,9997,6483,303,289,301821.84,READY
NW13,Northwind Andes,2026-04-03,OPS-M8-NBR,MAT-200785,M8-NBR GASKET 26,11071,8366,426,3445,116482.17,READY
NW13,Northwind Andes,2026-04-03,OPS-M10-BFG,MAT-200792,M10-BFG GASKET 33,1714,882,1009,3195,25466.24,READY
NW13,Northwind Andes,2026-04-03,OPS-M8-NBR,MAT-200817,M8-NBR GASKET 18,8974,6296,529,221,466590.99,READY
NW13,Northwind Andes,2026-04-03,OPS-M10-BFG,MAT-200824,M10-BFG GASKET 25,9693,8277,966,2993,174266.98,READY
NW13,Northwind Andes,2026-04-03,OPS-M20-SILI,MAT-200828,M20-SILI GASKET 29,1497,1174,168,2883,243766.6,READY
NW13,Northwind Andes,2026-04-03,OPS-M10-BFG,MAT-200840,M10-BFG GASKET 01,7613,7019,294,4,263472.78,READY
NW13,Northwind Andes,2026-04-03,OPS-M18-AFLAS,MAT-200846,M18-AFLAS GASKET 07,291,235,385,3258,41138.55,READY
NW13,Northwind Andes,2026-04-03,OPS-M8-NBR,MAT-200849,M8-NBR GASKET 10,9034,6215,868,428,92012.43,READY
NW13,Northwind Andes,2026-04-03,OPS-M8-NBR,MAT-200857,M8-NBR GASKET 18,11405,9176,826,2183,396999.97,READY
NW13,Northwind Andes,2026-04-03,OPS-M22-NBR,MAT-200863,M22-NBR GASKET 24,3953,3730,1029,957,211024.78,READY
NW13,Northwind Andes,2026-04-03,OPS-M8-NBR,MAT-200865,M8-NBR GASKET 26,9773,6152,340,1874,86723.25,READY
NW13,Northwind Andes,2026-04-03,OPS-M12-EPDM,MAT-200866,M12-EPDM GASKET 27,11000,9579,1140,815,479441.17,READY
NW13,Northwind Andes,2026-04-03,OPS-M6-FKM,MAT-200867,M6-FKM GASKET 28,9648,8456,670,885,252380.58,READY
NW13,Northwind Andes,2026-04-03,OPS-M20-SILI,MAT-200868,M20-SILI GASKET 29,4861,4024,1171,1222,116253.67,READY
NW13,Northwind Andes,2026-04-03,OPS-M12-EPDM,MAT-200874,M12-EPDM GASKET 35,685,366,785,2600,173544.23,READY
NW13,Northwind Andes,2026-04-03,OPS-M6-FKM,MAT-200875,M6-FKM GASKET 36,3866,3523,496,3313,277268.85,READY
NW13,Northwind Andes,2026-04-03,OPS-M10-BFG,MAT-200888,M10-BFG GASKET 09,258,213,154,1230,42020.25,READY
NW13,Northwind Andes,2026-04-03,OPS-M12-EPDM,MAT-200890,M12-EPDM GASKET 11,3198,2934,1119,1354,255636.19,READY
NW13,Northwind Andes,2026-04-03,OPS-M20-SILI,MAT-200892,M20-SILI GASKET 13,9570,5250,986,916,396673.06,READY
NW14,Northwind Oceania,2026-04-03,OPS-S120,MAT-100001,S120/PL.02 304TL 0.4mm,7783,6472,356,3371,113214.04,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-9X,MAT-100006,PRO-9X/PL.07 304TL 0.7mm,2870,1634,283,2155,16600.33,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-9X,MAT-100018,PRO-9X/PL.19 304TL 0.7mm,10622,7286,927,135,420027.0,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-12X,MAT-100019,PRO-12X/PL.20 304TL 0.4mm,4247,2389,667,249,156687.01,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL520,MAT-100029,XL520/PL.30 304TL 0.4mm,7026,3734,1190,645,102598.56,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-12X,MAT-100031,PRO-12X/PL.32 304TL 0.7mm,11355,8832,335,1381,209709.9,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX250,MAT-100034,MX250/PL.35 304TL 0.5mm,2891,1767,577,520,31647.59,READY
NW14,Northwind Oceania,2026-04-03,OPS-HT80,MAT-100035,HT80/PL.36 304TL 0.5mm,6328,3906,1153,3418,401822.31,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100038,S140/PL.39 304TL 0.8mm,6963,3984,292,2124,291953.78,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL420,MAT-100040,XL420/PL.41 304TL 0.4mm,4223,2953,1105,490,25787.21,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL420,MAT-100052,XL420/PL.03 304TL 0.8mm,375,302,480,431,45143.56,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL520,MAT-100053,XL520/PL.04 304TL 0.4mm,2827,1584,132,3109,174649.28,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX200,MAT-100057,MX200/PL.08 304TL 0.8mm,3585,2034,829,2489,282082.98,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX250,MAT-100058,MX250/PL.09 304TL 0.6mm,1882,1117,779,1449,18917.1,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100062,S140/PL.13 304TL 0.7mm,1729,1196,690,385,92250.25,READY
NW14,Northwind Oceania,2026-04-03,OPS-S160,MAT-100063,S160/PL.14 304TL 0.3mm,859,688,351,2024,104960.54,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL520,MAT-100065,XL520/PL.16 304TL 0.5mm,520,347,1121,301,48349.45,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-9X,MAT-100066,PRO-9X/PL.17 304TL 0.7mm,11851,7234,860,2574,325781.34,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX100,MAT-100068,MX100/PL.19 304TL 0.5mm,10824,5989,262,718,677150.15,READY
NW14,Northwind Oceania,2026-04-03,OPS-S62,MAT-100072,S62/PL.23 304TL 0.6mm,11496,9098,1008,859,549277.51,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL420,MAT-100088,XL420/PL.39 304TL 0.8mm,778,552,293,1954,93583.65,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-9X,MAT-100090,PRO-9X/PL.41 304TL 0.8mm,982,774,544,2052,115860.95,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100098,S140/PL.49 304TL 0.6mm,11090,7630,1161,1779,356110.32,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-12X,MAT-100103,PRO-12X/PL.04 304TL 0.8mm,854,523,1068,2440,44997.82,READY
NW14,Northwind Oceania,2026-04-03,OPS-HT80,MAT-100107,HT80/PL.08 304TL 0.6mm,5865,4427,219,696,110659.16,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-9X,MAT-100114,PRO-9X/PL.15 304TL 0.7mm,10752,7986,471,795,77450.58,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX100,MAT-100116,MX100/PL.17 304TL 0.7mm,10512,6310,529,565,346816.46,READY
NW14,Northwind Oceania,2026-04-03,OPS-S62,MAT-100120,S62/PL.21 304TL 0.8mm,499,275,90,2252,53588.61,READY
NW14,Northwind Oceania,2026-04-03,OPS-S120,MAT-100121,S120/PL.22 304TL 0.5mm,6774,5828,691,2098,383833.48,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100122,S140/PL.23 304TL 0.8mm,8531,4383,111,1797,38238.72,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100134,S140/PL.35 304TL 0.6mm,1271,970,848,2512,29003.85,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX250,MAT-100142,MX250/PL.43 304TL 0.3mm,10803,9363,212,2781,414931.14,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL420,MAT-100148,XL420/PL.49 304TL 0.8mm,3581,1945,466,2978,331069.84,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL420,MAT-100160,XL420/PL.11 304TL 0.7mm,9415,4811,608,2963,246191.35,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-12X,MAT-100163,PRO-12X/PL.14 304TL 0.6mm,7119,5497,945,424,410807.65,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL520,MAT-100173,XL520/PL.24 304TL 0.5mm,1586,907,510,594,100695.82,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX100,MAT-100176,MX100/PL.27 304TL 0.4mm,1377,943,589,2621,51566.64,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL520,MAT-100185,XL520/PL.36 304TL 0.4mm,1494,1007,1047,3183,171115.04,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX100,MAT-100188,MX100/PL.39 304TL 0.6mm,3896,3596,258,1843,101748.01,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-12X,MAT-100211,PRO-12X/PL.12 304TL 0.6mm,11322,9419,911,1001,564374.19,READY
NW14,Northwind Oceania,2026-04-03,OPS-S62,MAT-100216,S62/PL.17 304TL 0.5mm,9721,6271,558,2284,311782.51,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL420,MAT-100232,XL420/PL.33 304TL 0.3mm,6046,5399,1041,383,222364.73,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX100,MAT-100236,MX100/PL.37 304TL 0.5mm,11285,7059,302,2217,305222.99,READY
NW14,Northwind Oceania,2026-04-03,OPS-S62,MAT-100240,S62/PL.41 304TL 0.8mm,3150,1756,190,381,195156.41,READY
NW14,Northwind Oceania,2026-04-03,OPS-S120,MAT-100241,S120/PL.42 304TL 0.7mm,9173,5405,408,1032,599012.87,READY
NW14,Northwind Oceania,2026-04-03,OPS-S160,MAT-100243,S160/PL.44 304TL 0.8mm,10044,7872,823,655,603003.75,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL420,MAT-100244,XL420/PL.45 304TL 0.5mm,11355,7140,1081,1616,87355.59,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX100,MAT-100248,MX100/PL.49 304TL 0.5mm,11058,7222,662,251,613864.27,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-12X,MAT-100271,PRO-12X/PL.22 304TL 0.5mm,9099,7020,1137,710,289896.79,READY
NW14,Northwind Oceania,2026-04-03,OPS-S120,MAT-100277,S120/PL.28 304TL 0.3mm,8177,4850,68,44,308650.81,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100278,S140/PL.29 304TL 0.8mm,9902,7465,246,1969,136486.98,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL520,MAT-100281,XL520/PL.32 304TL 0.5mm,7543,5719,587,2818,431454.64,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX250,MAT-100286,MX250/PL.37 304TL 0.4mm,1876,1500,1179,1161,38305.79,READY
NW14,Northwind Oceania,2026-04-03,OPS-HT80,MAT-100287,HT80/PL.38 304TL 0.3mm,98,80,849,2024,76635.94,READY
NW14,Northwind Oceania,2026-04-03,OPS-S120,MAT-100289,S120/PL.40 304TL 0.4mm,3714,2366,305,1968,199698.73,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100290,S140/PL.41 304TL 0.6mm,3793,3494,539,1862,241010.34,READY
NW14,Northwind Oceania,2026-04-03,OPS-S160,MAT-100291,S160/PL.42 304TL 0.4mm,11867,7969,716,661,441979.77,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX250,MAT-100298,MX250/PL.49 304TL 0.6mm,11074,9876,432,1915,458605.97,READY
NW14,Northwind Oceania,2026-04-03,OPS-S160,MAT-100303,S160/PL.04 304TL 0.5mm,2758,2259,674,709,174816.91,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL520,MAT-100305,XL520/PL.06 304TL 0.5mm,610,567,567,3235,170915.68,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX200,MAT-100321,MX200/PL.22 304TL 0.4mm,7581,7103,818,2186,142794.23,READY
NW14,Northwind Oceania,2026-04-03,OPS-S62,MAT-100324,S62/PL.25 304TL 0.8mm,1762,1363,958,2342,193556.62,READY
NW14,Northwind Oceania,2026-04-03,OPS-S120,MAT-100325,S120/PL.26 304TL 0.3mm,5572,3859,512,2022,455312.06,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100326,S140/PL.27 304TL 0.8mm,2971,2499,291,2086,271929.16,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-12X,MAT-100331,PRO-12X/PL.32 304TL 0.5mm,6980,6451,719,2607,138853.43,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX250,MAT-100334,MX250/PL.35 304TL 0.8mm,5531,3099,972,1863,417443.62,READY
NW14,Northwind Oceania,2026-04-03,OPS-S160,MAT-100339,S160/PL.40 304TL 0.5mm,554,459,473,3171,192368.97,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL520,MAT-100341,XL520/PL.42 304TL 0.7mm,4276,3122,915,2287,118618.39,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-9X,MAT-100342,PRO-9X/PL.43 304TL 0.5mm,749,504,329,252,30854.91,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX100,MAT-100344,MX100/PL.45 304TL 0.4mm,11529,10037,446,814,333587.56,READY
NW14,Northwind Oceania,2026-04-03,OPS-S120,MAT-100349,S120/PL.50 304TL 0.6mm,7049,3865,371,1984,115349.97,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL520,MAT-100353,XL520/PL.04 304TL 0.5mm,6498,5264,1021,1768,329581.58,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX200,MAT-100357,MX200/PL.08 304TL 0.6mm,5140,4581,591,1175,149255.5,READY
NW14,Northwind Oceania,2026-04-03,OPS-HT80,MAT-100359,HT80/PL.10 304TL 0.4mm,10418,8921,995,941,672944.12,READY
NW14,Northwind Oceania,2026-04-03,OPS-S62,MAT-100360,S62/PL.11 304TL 0.5mm,9235,6279,116,757,510696.37,READY
NW14,Northwind Oceania,2026-04-03,OPS-S160,MAT-100363,S160/PL.14 304TL 0.7mm,3618,2359,884,594,138944.3,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-9X,MAT-100366,PRO-9X/PL.17 304TL 0.6mm,8991,7914,225,665,165918.85,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX200,MAT-100369,MX200/PL.20 304TL 0.5mm,7891,6424,172,893,220695.01,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-9X,MAT-100378,PRO-9X/PL.29 304TL 0.5mm,3280,3092,313,497,222371.65,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-12X,MAT-100379,PRO-12X/PL.30 304TL 0.4mm,4691,4291,948,1637,328116.57,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL420,MAT-100388,XL420/PL.39 304TL 0.7mm,7209,4685,403,1982,194655.68,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-12X,MAT-100391,PRO-12X/PL.42 304TL 0.4mm,9708,5890,836,186,437105.87,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX200,MAT-100393,MX200/PL.44 304TL 0.8mm,4782,4118,543,122,32245.82,READY
NW14,Northwind Oceania,2026-04-03,OPS-HT80,MAT-100395,HT80/PL.46 304TL 0.4mm,9830,7173,516,1185,458551.55,READY
NW14,Northwind Oceania,2026-04-03,OPS-S62,MAT-100396,S62/PL.47 304TL 0.4mm,10456,9407,88,2401,89818.25,READY
NW14,Northwind Oceania,2026-04-03,OPS-S120,MAT-100397,S120/PL.48 304TL 0.8mm,10773,6082,1191,2912,130306.31,READY
NW14,Northwind Oceania,2026-04-03,OPS-S160,MAT-100399,S160/PL.50 304TL 0.5mm,2730,1905,824,1731,171496.49,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX250,MAT-100406,MX250/PL.07 304TL 0.5mm,6984,6518,238,3161,220260.77,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100410,S140/PL.11 304TL 0.5mm,7899,4011,512,1717,169707.38,READY
NW14,Northwind Oceania,2026-04-03,OPS-HT80,MAT-100419,HT80/PL.20 304TL 0.5mm,9516,8084,1100,2193,422980.11,READY
NW14,Northwind Oceania,2026-04-03,OPS-S62,MAT-100420,S62/PL.21 304TL 0.5mm,3606,3167,73,1403,249953.14,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100422,S140/PL.23 304TL 0.5mm,7945,4210,443,238,74328.15,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL520,MAT-100425,XL520/PL.26 304TL 0.6mm,9898,7247,200,197,123986.24,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX100,MAT-100428,MX100/PL.29 304TL 0.4mm,6494,3696,979,2747,265695.93,READY
NW14,Northwind Oceania,2026-04-03,OPS-HT80,MAT-100431,HT80/PL.32 304TL 0.8mm,8243,6807,1001,2010,377626.56,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100434,S140/PL.35 304TL 0.4mm,1645,1115,131,2095,60918.65,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX100,MAT-100440,MX100/PL.41 304TL 0.5mm,4318,2867,229,3088,347545.92,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX200,MAT-100441,MX200/PL.42 304TL 0.7mm,8826,6277,715,3382,605518.93,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX250,MAT-100442,MX250/PL.43 304TL 0.8mm,2035,1710,1160,296,115433.64,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100446,S140/PL.47 304TL 0.7mm,6950,5011,563,2980,189397.05,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX100,MAT-100452,MX100/PL.03 304TL 0.6mm,7922,6232,509,3108,623161.03,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX200,MAT-100453,MX200/PL.04 304TL 0.4mm,11823,9036,608,1157,409005.98,READY
NW14,Northwind Oceania,2026-04-03,OPS-S62,MAT-100456,S62/PL.07 304TL 0.6mm,10110,8956,697,2917,154531.55,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100458,S140/PL.09 304TL 0.3mm,10023,8642,467,508,322501.99,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL520,MAT-100473,XL520/PL.24 304TL 0.4mm,11440,7800,159,3390,716828.27,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-12X,MAT-100475,PRO-12X/PL.26 304TL 0.6mm,10637,5572,362,2512,289454.63,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX200,MAT-100477,MX200/PL.28 304TL 0.4mm,1491,1379,432,502,47265.85,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100482,S140/PL.33 304TL 0.8mm,11294,10605,148,513,535716.72,READY
NW14,Northwind Oceania,2026-04-03,OPS-S160,MAT-100483,S160/PL.34 304TL 0.4mm,5883,3050,907,2034,276489.38,READY
NW14,Northwind Oceania,2026-04-03,OPS-S120,MAT-100493,S120/PL.44 304TL 0.6mm,9850,7381,516,1787,671147.78,READY
NW14,Northwind Oceania,2026-04-03,OPS-S120,MAT-100505,S120/PL.06 304TL 0.5mm,10520,9755,1018,1553,603525.76,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100506,S140/PL.07 304TL 0.5mm,5932,5570,964,1631,207118.2,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-12X,MAT-100511,PRO-12X/PL.12 304TL 0.4mm,6535,3810,1049,1390,77993.42,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX100,MAT-100512,MX100/PL.13 304TL 0.5mm,8854,6646,844,2794,283805.2,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX200,MAT-100513,MX200/PL.14 304TL 0.6mm,7931,6620,303,3061,226953.11,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX250,MAT-100514,MX250/PL.15 304TL 0.4mm,9667,8177,862,2299,111447.09,READY
NW14,Northwind Oceania,2026-04-03,OPS-HT80,MAT-100515,HT80/PL.16 304TL 0.6mm,8303,6071,674,1877,467841.44,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100518,S140/PL.19 304TL 0.6mm,626,537,567,1986,13621.99,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL420,MAT-100520,XL420/PL.21 304TL 0.7mm,5901,4157,312,2772,233685.69,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-12X,MAT-100523,PRO-12X/PL.24 304TL 0.7mm,6469,5206,943,2848,130399.18,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX100,MAT-100524,MX100/PL.25 304TL 0.6mm,4756,3465,875,1016,251701.1,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX200,MAT-100525,MX200/PL.26 304TL 0.6mm,2966,2370,204,3435,225008.5,READY
NW14,Northwind Oceania,2026-04-03,OPS-S140,MAT-100530,S140/PL.31 304TL 0.6mm,2381,1402,150,2882,308651.11,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL520,MAT-100533,XL520/PL.34 304TL 0.7mm,3115,2068,844,2222,232354.51,READY
NW14,Northwind Oceania,2026-04-03,OPS-XL420,MAT-100544,XL420/PL.45 304TL 0.4mm,3147,2416,853,2863,177310.35,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX200,MAT-100549,MX200/PL.50 304TL 0.5mm,11004,7297,482,2865,267563.09,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-9X,MAT-100558,PRO-9X/PL.09 304TL 0.4mm,10481,8648,1109,593,650367.61,READY
NW14,Northwind Oceania,2026-04-03,OPS-MX100,MAT-100560,MX100/PL.11 304TL 0.8mm,1682,1018,990,1639,130473.2,READY
NW14,Northwind Oceania,2026-04-03,OPS-PRO-9X,MAT-100570,PRO-9X/PL.21 304TL 0.7mm,1688,878,1188,2294,212792.79,READY
NW14,Northwind Oceania,2026-04-03,OPS-S62,MAT-100576,S62/PL.27 304TL 0.7mm,11297,9473,608,422,687744.6,READY
NW14,Northwind Oceania,2026-04-03,OPS-S120,MAT-100577,S120/PL.28 304TL 0.8mm,10060,9418,222,1272,65354.39,READY
