plant,header_material,component_material,effective_component_qty,scrap_factor
NW13,MAT-101460,RM-COIL-TI,5.796,1.0343
NW13,MAT-101460,RM-COIL-SS316,7.428,1.0201
NW13,MAT-101466,RM-COIL-SS316,6.34,1.0506
NW13,MAT-101474,RM-COIL-NI,7.276,1.0533
NW13,MAT-101476,RM-COIL-TI,6.042,1.0676
NW13,MAT-101477,RM-COIL-NI,7.273,1.0629
NW13,MAT-101478,RM-COIL-HC276,7.738,1.0629
NW13,MAT-101479,RM-COIL-SS316,7.262,1.0382
NW13,MAT-101479,RM-COIL-NI,6.307,1.0563
NW13,MAT-101485,RM-COIL-NI,5.491,1.0687
NW13,MAT-101485,RM-COIL-AL,6.017,1.0526
NW13,MAT-101488,RM-COIL-NI,5.92,1.0373
NW13,MAT-101491,RM-COIL-AL,4.775,1.0578
NW13,MAT-101494,RM-COIL-SS304,7.657,1.0282
NW13,MAT-101494,RM-COIL-AL,6.263,1.0506
NW13,MAT-101499,RM-COIL-AL,7.444,1.0403
NW13,MAT-200000,RM-COMP-SILI,0.265,1.0486
NW13,MAT-200001,RM-COMP-HNBR,0.472,1.0607
NW13,MAT-200001,RM-COMP-AFLAS,0.406,1.0384
NW13,MAT-200002,RM-COMP-NBR,0.4,1.0251
NW13,MAT-200003,RM-COMP-AFLAS,0.389,1.0384
NW13,MAT-200010,RM-COMP-NBR,0.354,1.0231
NW13,MAT-200016,RM-COMP-SILI,0.339,1.0333
NW13,MAT-200017,RM-COMP-HNBR,0.336,1.0363
NW13,MAT-200021,RM-COMP-FKM,0.449,1.0608
NW13,MAT-200024,RM-COMP-AFLAS,0.47,1.0435
NW13,MAT-200026,RM-COMP-AFLAS,0.412,1.0383
NW13,MAT-200034,RM-COMP-AFLAS,0.469,1.0537
NW13,MAT-200034,RM-COMP-EPDM,0.358,1.0709
NW13,MAT-200043,RM-COMP-NBR,0.396,1.0814
NW13,MAT-200043,RM-COMP-SILI,0.318,1.0241
NW13,MAT-200044,RM-COMP-EPDM,0.297,1.0533
NW13,MAT-200046,RM-COMP-AFLAS,0.532,1.0712
NW13,MAT-200046,RM-COMP-HNBR,0.484,1.0794
NW13,MAT-200049,RM-COMP-FKM,0.474,1.0574
NW13,MAT-200057,RM-COMP-NBR,0.37,1.0637
NW13,MAT-200057,RM-COMP-FKM,0.384,1.0473
NW13,MAT-200060,RM-COMP-SILI,0.266,1.0373
NW13,MAT-200067,RM-COMP-HNBR,0.411,1.0333
NW13,MAT-200067,RM-COMP-SILI,0.384,1.0699
NW13,MAT-200075,RM-COMP-AFLAS,0.436,1.0302
NW13,MAT-200075,RM-COMP-SILI,0.266,1.0537
NW13,MAT-200076,RM-COMP-FKM,0.389,1.0545
NW13,MAT-200084,RM-COMP-FKM,0.515,1.0656
NW13,MAT-200086,RM-COMP-FKM,0.527,1.0526
NW13,MAT-200088,RM-COMP-SILI,0.354,1.0801
NW13,MAT-200107,RM-COMP-SILI,0.273,1.0614
NW13,MAT-200115,RM-COMP-HNBR,0.487,1.0866
NW13,MAT-200117,RM-COMP-AFLAS,0.455,1.067
NW13,MAT-200123,RM-COMP-NBR,0.429,1.0373
NW13,MAT-200123,RM-COMP-EPDM,0.251,1.0557
NW13,MAT-200125,RM-COMP-AFLAS,0.441,1.0515
NW13,MAT-200125,RM-COMP-NBR,0.418,1.0241
NW13,MAT-200146,RM-COMP-SILI,0.295,1.0738
NW13,MAT-200146,RM-COMP-NBR,0.351,1.0676
NW13,MAT-200148,RM-COMP-AFLAS,0.529,1.0619
NW13,MAT-200148,RM-COMP-NBR,0.338,1.0709
NW13,MAT-200150,RM-COMP-NBR,0.411,1.0443
NW13,MAT-200153,RM-COMP-SILI,0.304,1.0681
NW13,MAT-200154,RM-COMP-FKM,0.472,1.0648
NW13,MAT-200155,RM-COMP-NBR,0.422,1.0794
NW13,MAT-200155,RM-COMP-SILI,0.319,1.0547
NW13,MAT-200171,RM-COMP-AFLAS,0.419,1.0383
NW13,MAT-200179,RM-COMP-HNBR,0.354,1.0474
NW13,MAT-200179,RM-COMP-NBR,0.408,1.0363
NW13,MAT-200186,RM-COMP-SILI,0.333,1.0472
NW13,MAT-200189,RM-COMP-NBR,0.341,1.0373
NW13,MAT-200206,RM-COMP-SILI,0.35,1.0588
NW13,MAT-200214,RM-COMP-SILI,0.374,1.065
NW13,MAT-200229,RM-COMP-FKM,0.438,1.0484
NW13,MAT-200233,RM-COMP-NBR,0.415,1.0404
NW13,MAT-200233,RM-COMP-AFLAS,0.466,1.0576
NW13,MAT-200237,RM-COMP-NBR,0.345,1.0677
NW13,MAT-200242,RM-COMP-NBR,0.431,1.066
NW13,MAT-200242,RM-COMP-SILI,0.273,1.0393
NW13,MAT-200244,RM-COMP-NBR,0.428,1.0739
NW13,MAT-200244,RM-COMP-FKM,0.454,1.0578
NW13,MAT-200246,RM-COMP-NBR,0.312,1.0384
NW13,MAT-200246,RM-COMP-EPDM,0.309,1.0845
NW13,MAT-200247,RM-COMP-AFLAS,0.544,1.0887
NW13,MAT-200247,RM-COMP-SILI,0.275,1.0464
NW13,MAT-200256,RM-COMP-FKM,0.473,1.0483
NW13,MAT-200264,RM-COMP-AFLAS,0.51,1.0813
NW13,MAT-200264,RM-COMP-NBR,0.406,1.0261
NW13,MAT-200267,RM-COMP-FKM,0.532,1.0577
NW13,MAT-200272,RM-COMP-NBR,0.302,1.0424
NW13,MAT-200281,RM-COMP-HNBR,0.429,1.0608
NW13,MAT-200284,RM-COMP-SILI,0.283,1.0352
NW13,MAT-200286,RM-COMP-FKM,0.5,1.0486
NW13,MAT-200286,RM-COMP-EPDM,0.335,1.0876
NW13,MAT-200296,RM-COMP-EPDM,0.278,1.0353
NW13,MAT-200298,RM-COMP-EPDM,0.351,1.0516
NW13,MAT-200308,RM-COMP-AFLAS,0.395,1.0679
NW13,MAT-200308,RM-COMP-FKM,0.51,1.0668
NW13,MAT-200312,RM-COMP-SILI,0.339,1.068
NW13,MAT-200317,RM-COMP-HNBR,0.436,1.0772
NW13,MAT-200317,RM-COMP-NBR,0.368,1.0443
NW13,MAT-200326,RM-COMP-HNBR,0.394,1.0332
NW13,MAT-200327,RM-COMP-AFLAS,0.575,1.0655
NW13,MAT-200328,RM-COMP-EPDM,0.33,1.0402
NW13,MAT-200332,RM-COMP-SILI,0.356,1.0709
NW13,MAT-200333,RM-COMP-SILI,0.387,1.0763
NW13,MAT-200338,RM-COMP-AFLAS,0.511,1.0575
NW13,MAT-200338,RM-COMP-HNBR,0.365,1.0455
NW13,MAT-200344,RM-COMP-AFLAS,0.549,1.0624
NW13,MAT-200345,RM-COMP-NBR,0.326,1.0455
NW13,MAT-200346,RM-COMP-AFLAS,0.46,1.0435
NW13,MAT-200349,RM-COMP-SILI,0.329,1.0698
NW13,MAT-200351,RM-COMP-AFLAS,0.451,1.0496
NW13,MAT-200355,RM-COMP-AFLAS,0.553,1.0771
NW13,MAT-200357,RM-COMP-EPDM,0.33,1.077
NW13,MAT-200359,RM-COMP-SILI,0.282,1.0302
NW13,MAT-200359,RM-COMP-HNBR,0.361,1.0636
NW13,MAT-200362,RM-COMP-SILI,0.313,1.0363
NW13,MAT-200363,RM-COMP-HNBR,0.435,1.0454
NW13,MAT-200363,RM-COMP-SILI,0.366,1.0578
NW13,MAT-200366,RM-COMP-EPDM,0.289,1.0627
NW13,MAT-200366,RM-COMP-FKM,0.467,1.0504
NW13,MAT-200374,RM-COMP-AFLAS,0.46,1.0751
NW13,MAT-200374,RM-COMP-SILI,0.363,1.0709
NW13,MAT-200386,RM-COMP-SILI,0.348,1.0424
NW13,MAT-200388,RM-COMP-EPDM,0.312,1.0636
NW13,MAT-200390,RM-COMP-HNBR,0.376,1.0846
NW13,MAT-200391,RM-COMP-EPDM,0.271,1.0722
NW13,MAT-200393,RM-COMP-EPDM,0.278,1.0607
NW13,MAT-200394,RM-COMP-NBR,0.343,1.0783
NW13,MAT-200394,RM-COMP-SILI,0.366,1.0639
NW13,MAT-200415,RM-COMP-FKM,0.406,1.0495
NW13,MAT-200418,RM-COMP-NBR,0.432,1.0435
NW13,MAT-200420,RM-COMP-SILI,0.37,1.0669
NW13,MAT-200421,RM-COMP-EPDM,0.29,1.0783
NW13,MAT-200428,RM-COMP-EPDM,0.345,1.0516
NW13,MAT-200433,RM-COMP-HNBR,0.374,1.0181
NW13,MAT-200436,RM-COMP-FKM,0.503,1.0392
NW13,MAT-200436,RM-COMP-NBR,0.381,1.0578
NW13,MAT-200443,RM-COMP-EPDM,0.291,1.0792
NW13,MAT-200443,RM-COMP-SILI,0.353,1.0516
NW13,MAT-200447,RM-COMP-HNBR,0.397,1.0291
NW13,MAT-200453,RM-COMP-HNBR,0.37,1.0181
NW13,MAT-200453,RM-COMP-FKM,0.393,1.076
NW13,MAT-200455,RM-COMP-SILI,0.311,1.0181
NW13,MAT-200457,RM-COMP-EPDM,0.277,1.0516
NW13,MAT-200462,RM-COMP-NBR,0.404,1.0262
NW13,MAT-200462,RM-COMP-HNBR,0.368,1.0679
NW13,MAT-200485,RM-COMP-FKM,0.392,1.0282
NW13,MAT-200485,RM-COMP-HNBR,0.456,1.0629
NW13,MAT-200496,RM-COMP-EPDM,0.259,1.0629
NW13,MAT-200498,RM-COMP-SILI,0.314,1.0564
NW13,MAT-200500,RM-COMP-HNBR,0.434,1.0619
NW13,MAT-200500,RM-COMP-FKM,0.376,1.0586
NW13,MAT-200512,RM-COMP-EPDM,0.274,1.0803
NW13,MAT-200514,RM-COMP-AFLAS,0.45,1.0515
NW13,MAT-200514,RM-COMP-NBR,0.368,1.0516
NW13,MAT-200522,RM-COMP-AFLAS,0.451,1.0454
NW13,MAT-200522,RM-COMP-FKM,0.362,1.0343
NW13,MAT-200527,RM-COMP-FKM,0.374,1.0465
NW13,MAT-200529,RM-COMP-AFLAS,0.436,1.0814
NW13,MAT-200530,RM-COMP-HNBR,0.454,1.0404
NW13,MAT-200532,RM-COMP-HNBR,0.371,1.0241
NW13,MAT-200543,RM-COMP-AFLAS,0.403,1.0742
NW13,MAT-200547,RM-COMP-SILI,0.334,1.0794
NW13,MAT-200548,RM-COMP-HNBR,0.436,1.0813
NW13,MAT-200553,RM-COMP-SILI,0.306,1.0414
NW13,MAT-200564,RM-COMP-AFLAS,0.492,1.0527
NW13,MAT-200580,RM-COMP-EPDM,0.246,1.0434
NW13,MAT-200580,RM-COMP-AFLAS,0.446,1.0574
NW13,MAT-200582,RM-COMP-HNBR,0.349,1.0741
NW13,MAT-200585,RM-COMP-SILI,0.325,1.0701
NW13,MAT-200587,RM-COMP-FKM,0.466,1.0241
NW13,MAT-200589,RM-COMP-AFLAS,0.418,1.0647
NW13,MAT-200595,RM-COMP-SILI,0.343,1.0495
NW13,MAT-200598,RM-COMP-EPDM,0.265,1.0343
NW13,MAT-200598,RM-COMP-FKM,0.398,1.0373
NW13,MAT-200603,RM-COMP-AFLAS,0.498,1.0292
NW13,MAT-200610,RM-COMP-HNBR,0.455,1.0803
NW13,MAT-200616,RM-COMP-NBR,0.432,1.075
NW13,MAT-200622,RM-COMP-SILI,0.311,1.0322
NW13,MAT-200626,RM-COMP-EPDM,0.345,1.0496
NW13,MAT-200629,RM-COMP-NBR,0.394,1.0557
NW13,MAT-200634,RM-COMP-FKM,0.441,1.0373
NW13,MAT-200638,RM-COMP-FKM,0.456,1.0699
NW13,MAT-200640,RM-COMP-AFLAS,0.408,1.0537
NW13,MAT-200645,RM-COMP-NBR,0.305,1.0393
NW13,MAT-200651,RM-COMP-HNBR,0.378,1.0687
NW13,MAT-200653,RM-COMP-AFLAS,0.565,1.0701
NW13,MAT-200654,RM-COMP-FKM,0.375,1.0505
NW13,MAT-200663,RM-COMP-EPDM,0.253,1.0722
NW13,MAT-200664,RM-COMP-EPDM,0.264,1.0505
NW13,MAT-200674,RM-COMP-EPDM,0.348,1.0643
NW13,MAT-200676,RM-COMP-HNBR,0.385,1.0543
NW13,MAT-200678,RM-COMP-FKM,0.403,1.072
NW13,MAT-200680,RM-COMP-NBR,0.309,1.0759
NW13,MAT-200687,RM-COMP-FKM,0.409,1.0231
NW13,MAT-200688,RM-COMP-SILI,0.316,1.0648
NW13,MAT-200688,RM-COMP-AFLAS,0.399,1.0784
NW13,MAT-200701,RM-COMP-FKM,0.416,1.0535
NW13,MAT-200702,RM-COMP-SILI,0.337,1.0312
NW13,MAT-200709,RM-COMP-HNBR,0.417,1.0627
NW13,MAT-200710,RM-COMP-HNBR,0.392,1.0835
NW13,MAT-200721,RM-COMP-NBR,0.387,1.0353
NW13,MAT-200726,RM-COMP-AFLAS,0.428,1.0485
NW13,MAT-200733,RM-COMP-SILI,0.375,1.0679
NW13,MAT-200736,RM-COMP-HNBR,0.461,1.0577
NW13,MAT-200739,RM-COMP-AFLAS,0.536,1.0495
NW13,MAT-200740,RM-COMP-FKM,0.407,1.0323
NW13,MAT-200741,RM-COMP-HNBR,0.392,1.0575
NW13,MAT-200743,RM-COMP-NBR,0.389,1.0454
NW13,MAT-200743,RM-COMP-AFLAS,0.562,1.0465
NW13,MAT-200756,RM-COMP-HNBR,0.367,1.0598
NW13,MAT-200769,RM-COMP-HNBR,0.388,1.0608
NW13,MAT-200783,RM-COMP-EPDM,0.274,1.0773
NW13,MAT-200784,RM-COMP-SILI,0.281,1.0678
NW13,MAT-200785,RM-COMP-NBR,0.314,1.0322
NW13,MAT-200785,RM-COMP-FKM,0.458,1.0637
NW13,MAT-200792,RM-COMP-SILI,0.292,1.0742
NW13,MAT-200817,RM-COMP-SILI,0.285,1.0578
NW13,MAT-200824,RM-COMP-EPDM,0.283,1.0772
NW13,MAT-200828,RM-COMP-SILI,0.262,1.0463
NW13,MAT-200840,RM-COMP-NBR,0.402,1.0404
NW13,MAT-200846,RM-COMP-HNBR,0.326,1.0362
NW13,MAT-200849,RM-COMP-AFLAS,0.463,1.0575
NW13,MAT-200849,RM-COMP-EPDM,0.324,1.0712
NW13,MAT-200857,RM-COMP-HNBR,0.423,1.0496
NW13,MAT-200863,RM-COMP-SILI,0.345,1.0414
NW13,MAT-200865,RM-COMP-AFLAS,0.519,1.0424
NW13,MAT-200866,RM-COMP-EPDM,0.275,1.0544
NW13,MAT-200867,RM-COMP-FKM,0.417,1.0403
NW13,MAT-200868,RM-COMP-NBR,0.407,1.0634
NW13,MAT-200874,RM-COMP-AFLAS,0.394,1.0639
NW13,MAT-200874,RM-COMP-FKM,0.462,1.0494
NW13,MAT-200875,RM-COMP-AFLAS,0.425,1.068
NW13,MAT-200888,RM-COMP-EPDM,0.246,1.0628
NW13,MAT-200888,RM-COMP-NBR,0.367,1.0689
NW13,MAT-200890,RM-COMP-AFLAS,0.513,1.0261
NW13,MAT-200892,RM-COMP-HNBR,0.401,1.078
NW14,MAT-100001,RM-COIL-HC276,7.397,1.0231
NW14,MAT-100006,RM-COIL-SS304,8.965,1.0554
NW14,MAT-100018,RM-COIL-NI,7.222,1.0484
NW14,MAT-100018,RM-COIL-SS316,9.314,1.0608
NW14,MAT-100019,RM-COIL-AL,5.656,1.071
NW14,MAT-100029,RM-COIL-SS316,15.922,1.0506
NW14,MAT-100031,RM-COIL-HC276,11.283,1.0619
NW14,MAT-100034,RM-COIL-NI,7.284,1.0638
NW14,MAT-100035,RM-COIL-SS304,14.197,1.0302
NW14,MAT-100038,RM-COIL-TI,5.794,1.0639
NW14,MAT-100040,RM-COIL-SS304,12.037,1.0586
NW14,MAT-100052,RM-COIL-TI,11.973,1.0623
NW14,MAT-100052,RM-COIL-AL,9.755,1.0554
NW14,MAT-100053,RM-COIL-TI,12.024,1.0585
NW14,MAT-100053,RM-COIL-SS304,13.704,1.0554
NW14,MAT-100057,RM-COIL-SS304,7.32,1.0332
NW14,MAT-100058,RM-COIL-SS316,8.938,1.0696
NW14,MAT-100058,RM-COIL-SS304,6.606,1.0594
NW14,MAT-100062,RM-COIL-SS316,8.401,1.0668
NW14,MAT-100063,RM-COIL-SS304,6.409,1.0454
NW14,MAT-100065,RM-COIL-TI,11.947,1.0453
NW14,MAT-100065,RM-COIL-SS316,13.747,1.075
NW14,MAT-100066,RM-COIL-HC276,9.471,1.0353
NW14,MAT-100066,RM-COIL-SS304,8.624,1.0424
NW14,MAT-100068,RM-COIL-NI,5.909,1.0453
NW14,MAT-100072,RM-COIL-TI,6.07,1.0691
NW14,MAT-100088,RM-COIL-HC276,12.562,1.0598
NW14,MAT-100088,RM-COIL-NI,10.877,1.0598
NW14,MAT-100090,RM-COIL-TI,6.25,1.0322
NW14,MAT-100090,RM-COIL-NI,8.435,1.0804
NW14,MAT-100098,RM-COIL-AL,5.265,1.0825
NW14,MAT-100103,RM-COIL-NI,7.518,1.0578
NW14,MAT-100107,RM-COIL-TI,8.889,1.0514
NW14,MAT-100107,RM-COIL-NI,12.919,1.0609
NW14,MAT-100114,RM-COIL-TI,6.132,1.0586
NW14,MAT-100116,RM-COIL-SS304,6.692,1.0568
NW14,MAT-100120,RM-COIL-AL,5.745,1.0363
NW14,MAT-100121,RM-COIL-AL,5.718,1.0637
NW14,MAT-100121,RM-COIL-SS304,7.26,1.0465
NW14,MAT-100122,RM-COIL-SS316,8.839,1.0424
NW14,MAT-100122,RM-COIL-TI,5.119,1.0211
NW14,MAT-100134,RM-COIL-AL,5.785,1.0553
NW14,MAT-100142,RM-COIL-TI,6.038,1.0272
NW14,MAT-100148,RM-COIL-TI,11.715,1.0291
NW14,MAT-100160,RM-COIL-SS316,15.289,1.0343
NW14,MAT-100160,RM-COIL-NI,12.517,1.0565
NW14,MAT-100163,RM-COIL-AL,7.519,1.0323
NW14,MAT-100173,RM-COIL-SS304,14.27,1.0635
NW14,MAT-100176,RM-COIL-TI,5.155,1.0753
NW14,MAT-100176,RM-COIL-NI,6.47,1.0342
NW14,MAT-100185,RM-COIL-AL,7.447,1.0383
NW14,MAT-100188,RM-COIL-SS316,7.066,1.0598
NW14,MAT-100211,RM-COIL-TI,8.783,1.0782
NW14,MAT-100216,RM-COIL-SS304,7.937,1.0877
NW14,MAT-100216,RM-COIL-AL,4.907,1.064
NW14,MAT-100232,RM-COIL-NI,11.034,1.0455
NW14,MAT-100236,RM-COIL-TI,4.937,1.0353
NW14,MAT-100240,RM-COIL-NI,7.057,1.0691
NW14,MAT-100241,RM-COIL-NI,6.202,1.0282
NW14,MAT-100241,RM-COIL-HC276,7.992,1.0574
NW14,MAT-100243,RM-COIL-TI,6.597,1.0547
NW14,MAT-100243,RM-COIL-NI,6.973,1.0638
NW14,MAT-100244,RM-COIL-AL,8.988,1.065
NW14,MAT-100248,RM-COIL-NI,6.056,1.0711
NW14,MAT-100271,RM-COIL-SS304,9.654,1.0465
NW14,MAT-100271,RM-COIL-NI,7.807,1.0332
NW14,MAT-100277,RM-COIL-HC276,8.901,1.0211
NW14,MAT-100277,RM-COIL-TI,5.484,1.0742
NW14,MAT-100278,RM-COIL-SS304,6.743,1.0712
NW14,MAT-100281,RM-COIL-AL,10.786,1.066
NW14,MAT-100286,RM-COIL-AL,5.88,1.0423
NW14,MAT-100286,RM-COIL-SS316,6.69,1.0557
NW14,MAT-100287,RM-COIL-SS316,14.455,1.0435
NW14,MAT-100287,RM-COIL-TI,9.359,1.0638
NW14,MAT-100289,RM-COIL-NI,5.371,1.0742
NW14,MAT-100290,RM-COIL-HC276,8.546,1.0333
NW14,MAT-100290,RM-COIL-SS304,6.06,1.0505
NW14,MAT-100291,RM-COIL-SS304,7.985,1.0343
NW14,MAT-100291,RM-COIL-AL,4.951,1.0252
NW14,MAT-100298,RM-COIL-SS316,8.137,1.0566
NW14,MAT-100298,RM-COIL-TI,5.91,1.0383
NW14,MAT-100303,RM-COIL-NI,5.421,1.0272
NW14,MAT-100305,RM-COIL-NI,11.553,1.0578
NW14,MAT-100321,RM-COIL-TI,6.037,1.0434
NW14,MAT-100324,RM-COIL-TI,5.185,1.0586
NW14,MAT-100324,RM-COIL-HC276,9.719,1.071
NW14,MAT-100325,RM-COIL-HC276,8.089,1.0486
NW14,MAT-100326,RM-COIL-AL,5.793,1.0332
NW14,MAT-100326,RM-COIL-SS304,6.27,1.0332
NW14,MAT-100331,RM-COIL-NI,7.969,1.0598
NW14,MAT-100331,RM-COIL-TI,8.1,1.0241
NW14,MAT-100334,RM-COIL-SS304,6.257,1.0576
NW14,MAT-100334,RM-COIL-NI,5.386,1.0784
NW14,MAT-100339,RM-COIL-NI,7.187,1.0547
NW14,MAT-100341,RM-COIL-AL,10.023,1.0763
NW14,MAT-100342,RM-COIL-SS316,10.016,1.0373
NW14,MAT-100344,RM-COIL-TI,5.277,1.0578
NW14,MAT-100349,RM-COIL-HC276,6.978,1.0643
NW14,MAT-100349,RM-COIL-SS304,7.443,1.0181
NW14,MAT-100353,RM-COIL-TI,11.682,1.0373
NW14,MAT-100353,RM-COIL-AL,8.36,1.0414
NW14,MAT-100357,RM-COIL-NI,7.071,1.0413
NW14,MAT-100359,RM-COIL-HC276,15.668,1.0465
NW14,MAT-100360,RM-COIL-SS316,7.244,1.0302
NW14,MAT-100363,RM-COIL-SS304,7.64,1.0363
NW14,MAT-100366,RM-COIL-NI,7.655,1.0671
NW14,MAT-100369,RM-COIL-SS304,7.766,1.0312
NW14,MAT-100378,RM-COIL-SS316,8.378,1.0282
NW14,MAT-100379,RM-COIL-SS316,9.603,1.0312
NW14,MAT-100388,RM-COIL-AL,10.287,1.0383
NW14,MAT-100391,RM-COIL-AL,5.497,1.068
NW14,MAT-100393,RM-COIL-HC276,9.434,1.0634
NW14,MAT-100395,RM-COIL-HC276,16.081,1.0475
NW14,MAT-100395,RM-COIL-AL,9.426,1.0866
NW14,MAT-100396,RM-COIL-HC276,8.557,1.0615
NW14,MAT-100397,RM-COIL-HC276,7.617,1.0414
NW14,MAT-100399,RM-COIL-SS316,7.392,1.0513
NW14,MAT-100399,RM-COIL-TI,6.047,1.0434
NW14,MAT-100406,RM-COIL-HC276,7.245,1.0759
NW14,MAT-100406,RM-COIL-SS316,7.707,1.0476
NW14,MAT-100410,RM-COIL-AL,4.164,1.0333
NW14,MAT-100410,RM-COIL-NI,6.566,1.0587
NW14,MAT-100419,RM-COIL-SS316,13.842,1.0241
NW14,MAT-100420,RM-COIL-SS316,8.442,1.0557
NW14,MAT-100420,RM-COIL-HC276,9.555,1.0603
NW14,MAT-100422,RM-COIL-HC276,7.597,1.0537
NW14,MAT-100425,RM-COIL-TI,12.266,1.0717
NW14,MAT-100428,RM-COIL-SS304,6.56,1.065
NW14,MAT-100431,RM-COIL-TI,10.147,1.0576
NW14,MAT-100434,RM-COIL-AL,5.555,1.0363
NW14,MAT-100440,RM-COIL-SS316,7.799,1.0363
NW14,MAT-100441,RM-COIL-AL,5.489,1.0343
NW14,MAT-100442,RM-COIL-SS316,8.493,1.067
NW14,MAT-100446,RM-COIL-AL,4.865,1.0586
NW14,MAT-100452,RM-COIL-SS304,7.965,1.0616
NW14,MAT-100453,RM-COIL-HC276,8.559,1.0721
NW14,MAT-100456,RM-COIL-AL,5.665,1.0698
NW14,MAT-100458,RM-COIL-AL,5.55,1.0506
NW14,MAT-100473,RM-COIL-AL,8.813,1.0678
NW14,MAT-100475,RM-COIL-TI,6.885,1.0618
NW14,MAT-100475,RM-COIL-HC276,9.01,1.0221
NW14,MAT-100477,RM-COIL-NI,5.67,1.0484
NW14,MAT-100477,RM-COIL-TI,4.581,1.0475
NW14,MAT-100482,RM-COIL-NI,6.452,1.0739
NW14,MAT-100483,RM-COIL-HC276,8.318,1.0547
NW14,MAT-100493,RM-COIL-HC276,9.096,1.0414
NW14,MAT-100493,RM-COIL-AL,5.074,1.0272
NW14,MAT-100505,RM-COIL-HC276,7.01,1.0404
NW14,MAT-100506,RM-COIL-SS304,8.164,1.072
NW14,MAT-100511,RM-COIL-TI,7.408,1.0574
NW14,MAT-100512,RM-COIL-AL,4.364,1.073
NW14,MAT-100513,RM-COIL-HC276,7.002,1.0717
NW14,MAT-100513,RM-COIL-SS316,6.572,1.065
NW14,MAT-100514,RM-COIL-SS304,5.559,1.0373
NW14,MAT-100515,RM-COIL-SS304,13.176,1.0373
NW14,MAT-100518,RM-COIL-SS316,7.055,1.0362
NW14,MAT-100520,RM-COIL-HC276,17.802,1.0679
NW14,MAT-100520,RM-COIL-SS316,12.246,1.0516
NW14,MAT-100523,RM-COIL-SS304,7.41,1.0639
NW14,MAT-100524,RM-COIL-NI,6.717,1.0741
NW14,MAT-100525,RM-COIL-SS316,8.33,1.0813
NW14,MAT-100530,RM-COIL-AL,5.162,1.0262
NW14,MAT-100533,RM-COIL-SS316,11.793,1.0628
NW14,MAT-100544,RM-COIL-NI,11.124,1.0607
NW14,MAT-100549,RM-COIL-SS304,5.607,1.0485
NW14,MAT-100558,RM-COIL-TI,7.714,1.0363
NW14,MAT-100558,RM-COIL-HC276,11.911,1.0553
NW14,MAT-100560,RM-COIL-AL,5.468,1.0495
NW14,MAT-100570,RM-COIL-SS304,8.154,1.0751
NW14,MAT-100576,RM-COIL-NI,7.232,1.0557
NW14,MAT-100576,RM-COIL-TI,6.33,1.0751
NW14,MAT-100577,RM-COIL-NI,6.709,1.0445
NW14,MAT-100583,RM-COIL-AL,7.356,1.0394
NW14,MAT-100589,RM-COIL-NI,5.957,1.0516
NW14,MAT-100596,RM-COIL-TI,5.862,1.0616
NW14,MAT-100600,RM-COIL-TI,5.039,1.0424
NW14,MAT-100600,RM-COIL-HC276,7.95,1.0485
NW14,MAT-100602,RM-COIL-NI,5.845,1.0753
NW14,MAT-100604,RM-COIL-HC276,18.019,1.0722
NW14,MAT-100604,RM-COIL-TI,10.728,1.0537
NW14,MAT-100606,RM-COIL-HC276,10.794,1.0302
NW14,MAT-100609,RM-COIL-SS316,8.31,1.0404
NW14,MAT-100611,RM-COIL-TI,10.649,1.0363
NW14,MAT-100614,RM-COIL-SS316,7.784,1.0627
NW14,MAT-100614,RM-COIL-NI,5.835,1.0547
NW14,MAT-100616,RM-COIL-HC276,16.172,1.0588
NW14,MAT-100617,RM-COIL-SS316,14.862,1.0717
NW14,MAT-100621,RM-COIL-NI,5.733,1.0567
NW14,MAT-100622,RM-COIL-HC276,7.449,1.066
NW14,MAT-100622,RM-COIL-AL,5.71,1.0774
NW14,MAT-100631,RM-COIL-SS304,8.303,1.0691
NW14,MAT-100634,RM-COIL-TI,6.642,1.0688
NW14,MAT-100636,RM-COIL-SS304,7.415,1.0614
NW14,MAT-100641,RM-COIL-SS316,15.087,1.0363
NW14,MAT-100651,RM-COIL-HC276,9.545,1.0619
NW14,MAT-100651,RM-COIL-SS316,8.552,1.0362
NW14,MAT-100654,RM-COIL-NI,9.323,1.0473
NW14,MAT-100657,RM-COIL-TI,5.804,1.0392
NW14,MAT-100657,RM-COIL-AL,5.022,1.0681
NW14,MAT-100660,RM-COIL-AL,5.276,1.0302
NW14,MAT-100665,RM-COIL-TI,11.346,1.0486
NW14,MAT-100674,RM-COIL-SS316,8.956,1.0742
NW14,MAT-100678,RM-COIL-TI,7.544,1.0599
NW14,MAT-100678,RM-COIL-NI,6.867,1.0668
NW14,MAT-100682,RM-COIL-SS316,6.741,1.0424
NW14,MAT-100682,RM-COIL-SS304,7.719,1.0626
NW14,MAT-100691,RM-COIL-HC276,11.908,1.0414
NW14,MAT-100691,RM-COIL-TI,7.686,1.0753
NW14,MAT-100693,RM-COIL-SS304,7.96,1.0463
NW14,MAT-100716,RM-COIL-TI,6.191,1.0707
NW14,MAT-100716,RM-COIL-SS304,7.197,1.0434
NW14,MAT-100717,RM-COIL-NI,7.285,1.069
NW14,MAT-100721,RM-COIL-SS316,7.278,1.0655
NW14,MAT-100729,RM-COIL-HC276,8.558,1.0495
NW14,MAT-100734,RM-COIL-TI,5.41,1.0567
