plant,material,stock_qty,atp_qty,in_transit_qty,safety_stock_qty,inventory_snapshot_date
NW14,MAT-100029,7026,3734,645,1190,2026.04.03
NW14,MAT-100031,11355,8832,1381,335,2026.04.03
NW14,MAT-100034,2891,1767,520,577,2026.04.03
NW14,MAT-100035,6328,3906,3418,1153,2026.04.03
NW14,MAT-100038,6963,3984,2124,292,2026.04.03
NW14,MAT-100040,4223,2953,490,1105,2026.04.03
NW14,MAT-100052,375,302,431,480,2026.04.03
NW14,MAT-100053,2827,1584,3109,132,2026.04.03
NW14,MAT-100057,3585,2034,2489,829,2026.04.03
NW14,MAT-100058,1882,1117,1449,779,2026.04.03
NW14,MAT-100062,1729,1196,385,690,2026.04.03
NW14,MAT-100063,859,688,2024,351,2026.04.03
NW14,MAT-100065,520,347,301,1121,2026.04.03
NW14,MAT-100066,11851,7234,2574,860,2026.04.03
NW14,MAT-100068,10824,5989,718,262,2026.04.03
NW14,MAT-100072,11496,9098,859,1008,2026.04.03
NW14,MAT-100088,778,552,1954,293,2026.04.03
NW14,MAT-100090,982,774,2052,544,2026.04.03
NW14,MAT-100098,11090,7630,1779,1161,2026.04.03
NW14,MAT-100103,854,523,2440,1068,2026.04.03
NW14,MAT-100107,5865,4427,696,219,2026.04.03
NW14,MAT-100114,10752,7986,795,471,2026.04.03
NW14,MAT-100116,10512,6310,565,529,2026.04.03
NW14,MAT-100120,499,275,2252,90,2026.04.03
NW14,MAT-100121,6774,5828,2098,691,2026.04.03
NW14,MAT-100122,8531,4383,1797,111,2026.04.03
NW14,MAT-100134,1271,970,2512,848,2026.04.03
NW14,MAT-100142,10803,9363,2781,212,2026.04.03
NW14,MAT-100148,3581,1945,2978,466,2026.04.03
NW14,MAT-100160,9415,4811,2963,608,2026.04.03
NW14,MAT-100163,7119,5497,424,945,2026.04.03
NW14,MAT-100173,1586,907,594,510,2026.04.03
NW14,MAT-100176,1377,943,2621,589,2026.04.03
NW14,MAT-100185,1494,1007,3183,1047,2026.04.03
NW14,MAT-100188,3896,3596,1843,258,2026.04.03
NW14,MAT-100211,11322,9419,1001,911,2026.04.03
NW14,MAT-100216,9721,6271,2284,558,2026.04.03
NW14,MAT-100232,6046,5399,383,1041,2026.04.03
NW14,MAT-100236,11285,7059,2217,302,2026.04.03
NW14,MAT-100240,3150,1756,381,190,2026.04.03
NW14,MAT-100241,9173,5405,1032,408,2026.04.03
NW14,MAT-100243,10044,7872,655,823,2026.04.03
NW14,MAT-100244,11355,7140,1616,1081,2026.04.03
NW14,MAT-100248,11058,7222,251,662,2026.04.03
NW14,MAT-100271,9099,7020,710,1137,2026.04.03
NW14,MAT-100277,8177,4850,44,68,2026.04.03
NW14,MAT-100278,9902,7465,1969,246,2026.04.03
NW14,MAT-100281,7543,5719,2818,587,2026.04.03
NW14,MAT-100286,1876,1500,1161,1179,2026.04.03
NW14,MAT-100287,98,80,2024,849,2026.04.03
NW14,MAT-100289,3714,2366,1968,305,2026.04.03
NW14,MAT-100290,3793,3494,1862,539,2026.04.03
NW14,MAT-100291,11867,7969,661,716,2026.04.03
NW14,MAT-100298,11074,9876,1915,432,2026.04.03
NW14,MAT-100303,2758,2259,709,674,2026.04.03
NW14,MAT-100305,610,567,3235,567,2026.04.03
NW14,MAT-100321,7581,7103,2186,818,2026.04.03
NW14,MAT-100324,1762,1363,2342,958,2026.04.03
NW14,MAT-100325,5572,3859,2022,512,2026.04.03
NW14,MAT-100326,2971,2499,2086,291,2026.04.03
NW14,MAT-100331,6980,6451,2607,719,2026.04.03
NW14,MAT-100334,5531,3099,1863,972,2026.04.03
NW14,MAT-100339,554,459,3171,473,2026.04.03
NW14,MAT-100341,4276,3122,2287,915,2026.04.03
NW14,MAT-100342,749,504,252,329,2026.04.03
NW14,MAT-100344,11529,10037,814,446,2026.04.03
NW14,MAT-100349,7049,3865,1984,371,2026.04.03
NW14,MAT-100353,6498,5264,1768,1021,2026.04.03
NW14,MAT-100357,5140,4581,1175,591,2026.04.03
NW14,MAT-100359,10418,8921,941,995,2026.04.03
NW14,MAT-100360,9235,6279,757,116,2026.04.03
NW14,MAT-100363,3618,2359,594,884,2026.04.03
NW14,MAT-100366,8991,7914,665,225,2026.04.03
NW14,MAT-100369,7891,6424,893,172,2026.04.03
NW14,MAT-100378,3280,3092,497,313,2026.04.03
NW14,MAT-100379,4691,4291,1637,948,2026.04.03
NW14,MAT-100388,7209,4685,1982,403,2026.04.03
NW14,MAT-100391,9708,5890,186,836,2026.04.03
NW14,MAT-100393,4782,4118,122,543,2026.04.03
NW14,MAT-100395,9830,7173,1185,516,2026.04.03
NW14,MAT-100396,10456,9407,2401,88,2026.04.03
NW14,MAT-100397,10773,6082,2912,1191,2026.04.03
NW14,MAT-100399,2730,1905,1731,824,2026.04.03
NW14,MAT-100406,6984,6518,3161,238,2026.04.03
NW14,MAT-100410,7899,4011,1717,512,2026.04.03
NW14,MAT-100419,9516,8084,2193,1100,2026.04.03
NW14,MAT-100420,3606,3167,1403,73,2026.04.03
NW14,MAT-100422,7945,4210,238,443,2026.04.03
NW14,MAT-100425,9898,7247,197,200,2026.04.03
NW14,MAT-100428,6494,3696,2747,979,2026.04.03
NW14,MAT-100431,8243,6807,2010,1001,2026.04.03
NW14,MAT-100434,1645,1115,2095,131,2026.04.03
NW14,MAT-100440,4318,2867,3088,229,2026.04.03
NW14,MAT-100441,8826,6277,3382,715,2026.04.03
NW14,MAT-100442,2035,1710,296,1160,2026.04.03
NW14,MAT-100446,6950,5011,2980,563,2026.04.03
NW14,MAT-100452,7922,6232,3108,509,2026.04.03
NW14,MAT-100453,11823,9036,1157,608,2026.04.03
NW14,MAT-100456,10110,8956,2917,697,2026.04.03
NW14,MAT-100458,10023,8642,508,467,2026.04.03
NW14,MAT-100473,11440,7800,3390,159,2026.04.03
NW14,MAT-100475,10637,5572,2512,362,2026.04.03
NW14,MAT-100477,1491,1379,502,432,2026.04.03
NW14,MAT-100482,11294,10605,513,148,2026.04.03
NW14,MAT-100483,5883,3050,2034,907,2026.04.03
NW14,MAT-100493,9850,7381,1787,516,2026.04.03
NW14,MAT-100505,10520,9755,1553,1018,2026.04.03
NW14,MAT-100506,5932,5570,1631,964,2026.04.03
NW14,MAT-100511,6535,3810,1390,1049,2026.04.03
NW14,MAT-100512,8854,6646,2794,844,2026.04.03
NW14,MAT-100513,7931,6620,3061,303,2026.04.03
NW14,MAT-100514,9667,8177,2299,862,2026.04.03
NW14,MAT-100515,8303,6071,1877,674,2026.04.03
NW14,MAT-100518,626,537,1986,567,2026.04.03
NW14,MAT-100520,5901,4157,2772,312,2026.04.03
NW14,MAT-100523,6469,5206,2848,943,2026.04.03
NW14,MAT-100524,4756,3465,1016,875,2026.04.03
NW14,MAT-100525,2966,2370,3435,204,2026.04.03
NW14,MAT-100530,2381,1402,2882,150,2026.04.03
NW14,MAT-100533,3115,2068,2222,844,2026.04.03
NW14,MAT-100544,3147,2416,2863,853,2026.04.03
NW14,MAT-100549,11004,7297,2865,482,2026.04.03
NW14,MAT-100558,10481,8648,593,1109,2026.04.03
NW14,MAT-100560,1682,1018,1639,990,2026.04.03
NW14,MAT-100570,1688,878,2294,1188,2026.04.03
NW14,MAT-100576,11297,9473,422,608,2026.04.03
NW14,MAT-100577,10060,9418,1272,222,2026.04.03
NW14,MAT-100583,4336,3028,1746,894,2026.04.03
NW14,MAT-100589,11943,7544,2384,713,2026.04.03
NW14,MAT-100596,10866,6916,683,1072,2026.04.03
NW14,MAT-100600,5650,3229,3163,232,2026.04.03
NW14,MAT-100602,2848,1640,924,1052,2026.04.03
NW14,MAT-100604,4569,3978,44,1104,2026.04.03
NW14,MAT-100606,2168,1784,929,582,2026.04.03
NW14,MAT-100609,8027,6322,2397,792,2026.04.03
NW14,MAT-100611,3328,3096,1810,376,2026.04.03
NW14,MAT-100614,1736,1532,2156,503,2026.04.03
NW14,MAT-100616,6921,5446,3239,560,2026.04.03
NW14,MAT-100617,8045,7010,2968,509,2026.04.03
NW14,MAT-100621,3160,2825,1987,640,2026.04.03
NW14,MAT-100622,907,665,1041,355,2026.04.03
NW14,MAT-100631,4994,3478,1990,764,2026.04.03
NW14,MAT-100634,4802,4056,3073,487,2026.04.03
NW14,MAT-100636,2354,1847,1930,951,2026.04.03
NW14,MAT-100641,2585,1458,937,1057,2026.04.03
NW14,MAT-100651,8203,7741,253,632,2026.04.03
NW14,MAT-100654,10985,6418,2902,867,2026.04.03
NW14,MAT-100657,9229,8318,561,440,2026.04.03
NW14,MAT-100660,3073,2548,810,1168,2026.04.03
NW14,MAT-100665,3350,2975,3295,1025,2026.04.03
NW14,MAT-100674,3082,2644,2940,225,2026.04.03
NW14,MAT-100678,10238,8312,2003,785,2026.04.03
NW14,MAT-100682,6370,3745,77,373,2026.04.03
NW14,MAT-100691,1917,1027,220,924,2026.04.03
NW14,MAT-100693,896,543,1087,240,2026.04.03
NW14,MAT-100716,8894,7408,2090,242,2026.04.03
NW14,MAT-100717,6132,3681,2780,999,2026.04.03
NW14,MAT-100721,5025,3870,1871,170,2026.04.03
NW14,MAT-100729,2459,1277,1575,837,2026.04.03
NW14,MAT-100734,2331,1220,2807,755,2026.04.03
NW14,MAT-100735,4463,3511,3027,432,2026.04.03
NW14,MAT-100737,2881,2605,2089,454,2026.04.03
NW14,MAT-100745,3555,3120,2460,164,2026.04.03
NW14,MAT-100746,11865,9269,1525,873,2026.04.03
NW14,MAT-100748,1357,769,3071,445,2026.04.03
NW14,MAT-100750,8041,7279,2882,208,2026.04.03
NW14,MAT-100752,4772,3383,2668,639,2026.04.03
NW14,MAT-100753,4731,4042,1376,54,2026.04.03
NW14,MAT-100762,10366,7547,2030,224,2026.04.03
NW14,MAT-100769,10460,7069,1884,973,2026.04.03
NW14,MAT-100795,9088,6396,3386,119,2026.04.03
NW14,MAT-100801,2325,1183,1573,385,2026.04.03
NW14,MAT-100804,8158,6297,3465,409,2026.04.03
NW14,MAT-100818,9360,5153,1681,1043,2026.04.03
NW14,MAT-100822,5937,5631,765,654,2026.04.03
NW14,MAT-100823,10811,7816,1434,947,2026.04.03
NW14,MAT-100825,4575,4284,1623,352,2026.04.03
NW14,MAT-100829,2713,1609,1153,680,2026.04.03
NW14,MAT-100837,11905,6023,3001,1117,2026.04.03
NW14,MAT-100838,3344,1702,734,148,2026.04.03
NW14,MAT-100839,3319,2721,3098,215,2026.04.03
NW14,MAT-100840,10659,8110,3273,1143,2026.04.03
NW14,MAT-100842,8320,4200,1954,517,2026.04.03
NW14,MAT-100844,9305,5222,1391,606,2026.04.03
NW14,MAT-100847,4482,3109,1653,561,2026.04.03
NW14,MAT-100860,5700,4620,443,953,2026.04.03
NW14,MAT-100861,4014,3546,1762,936,2026.04.03
NW14,MAT-100865,272,197,866,1105,2026.04.03
NW14,MAT-100866,9976,6007,2232,1073,2026.04.03
NW14,MAT-100869,1582,1179,854,688,2026.04.03
NW14,MAT-100874,3392,2837,993,513,2026.04.03
NW14,MAT-100875,2085,1218,581,1017,2026.04.03
NW14,MAT-100876,11733,9465,2884,518,2026.04.03
NW14,MAT-100877,5837,5230,2963,891,2026.04.03
NW14,MAT-100883,2762,2301,2286,989,2026.04.03
NW14,MAT-100887,2244,1580,795,145,2026.04.03
NW14,MAT-100888,4660,2609,1333,922,2026.04.03
NW14,MAT-100891,7329,6397,1088,574,2026.04.03
NW14,MAT-100892,384,271,1645,1006,2026.04.03
NW14,MAT-100893,9221,6302,2699,288,2026.04.03
NW14,MAT-100901,5744,4386,1468,330,2026.04.03
NW14,MAT-100905,4289,2538,1132,529,2026.04.03
NW14,MAT-100907,1317,977,1150,727,2026.04.03
NW14,MAT-100912,7500,5747,667,634,2026.04.03
NW14,MAT-100917,6125,3147,2868,129,2026.04.03
NW14,MAT-100920,7845,4830,431,1007,2026.04.03
NW14,MAT-100922,5592,4510,3042,1100,2026.04.03
NW14,MAT-100924,1961,1387,1097,578,2026.04.03
NW14,MAT-100937,8726,6582,1188,348,2026.04.03
NW14,MAT-100942,811,743,2195,1051,2026.04.03
NW14,MAT-100946,2710,1920,821,948,2026.04.03
NW14,MAT-100948,11274,7537,1741,488,2026.04.03
NW14,MAT-100950,6446,3431,389,592,2026.04.03
NW14,MAT-100957,11064,5593,501,83,2026.04.03
NW14,MAT-100968,7538,4818,3267,1046,2026.04.03
NW14,MAT-100971,6497,5479,3089,900,2026.04.03
NW14,MAT-100973,8979,5349,901,930,2026.04.03
NW14,MAT-100978,10832,9242,310,370,2026.04.03
NW14,MAT-100983,1290,901,849,684,2026.04.03
NW14,MAT-100985,11370,7325,3428,679,2026.04.03
NW14,MAT-100995,8146,7311,2371,536,2026.04.03
NW14,MAT-100996,5342,5027,610,1144,2026.04.03
NW14,MAT-101003,10787,7526,2883,821,2026.04.03
NW14,MAT-101009,10415,5952,1694,50,2026.04.03
NW14,MAT-101013,9954,5931,2337,607,2026.04.03
NW14,MAT-101022,2068,1571,3434,155,2026.04.03
NW14,MAT-101026,9459,6349,1948,896,2026.04.03
NW14,MAT-101031,325,194,697,56,2026.04.03
NW14,MAT-101039,6841,4820,719,866,2026.04.03
NW14,MAT-101045,4051,2782,2011,975,2026.04.03
NW14,MAT-101047,6745,3787,2734,394,2026.04.03
NW14,MAT-101049,2681,1833,1305,1186,2026.04.03
NW14,MAT-101055,4820,4297,1418,1168,2026.04.03
NW14,MAT-101056,2224,1914,1995,647,2026.04.03
NW14,MAT-101065,8089,5346,396,332,2026.04.03
NW14,MAT-101068,4058,2472,2931,512,2026.04.03
NW14,MAT-101082,965,754,3456,885,2026.04.03
NW14,MAT-101085,10248,7359,2914,649,2026.04.03
NW14,MAT-101088,2907,2097,2690,1049,2026.04.03
NW14,MAT-101098,6094,5114,1657,502,2026.04.03
NW14,MAT-101102,11795,10966,3048,338,2026.04.03
NW14,MAT-101107,2261,1155,2244,854,2026.04.03
NW14,MAT-101108,311,250,2132,1159,2026.04.03
NW14,MAT-101109,8998,6180,2659,906,2026.04.03
NW14,MAT-101114,11419,8514,2950,527,2026.04.03
NW14,MAT-101115,1296,829,1068,816,2026.04.03
NW14,MAT-101118,10870,10030,3318,715,2026.04.03
NW14,MAT-101137,1789,1161,2348,1174,2026.04.03
NW14,MAT-101141,10951,9129,1996,478,2026.04.03
NW14,MAT-101147,9572,8459,789,657,2026.04.03
NW14,MAT-101148,2419,2043,1062,197,2026.04.03
NW14,MAT-101157,11819,8430,1159,487,2026.04.03
NW14,MAT-101166,8989,5924,2018,100,2026.04.03
NW14,MAT-101170,9804,7934,2731,791,2026.04.03
NW14,MAT-101172,11631,8111,1829,1025,2026.04.03
NW14,MAT-101183,3456,2185,3426,1154,2026.04.03
NW14,MAT-101184,4353,3659,246,328,2026.04.03
NW14,MAT-101186,9542,6071,840,1140,2026.04.03
NW14,MAT-101188,5548,3984,1994,739,2026.04.03
NW14,MAT-101201,11,8,2428,982,2026.04.03
NW14,MAT-101203,10214,6862,798,1002,2026.04.03
NW14,MAT-101205,11540,6930,2897,1163,2026.04.03
NW14,MAT-101210,10586,8310,3467,761,2026.04.03
NW14,MAT-101213,6786,5129,3287,930,2026.04.03
NW14,MAT-101220,9044,4947,2622,545,2026.04.03
NW14,MAT-101228,753,678,614,540,2026.04.03
NW14,MAT-101234,358,309,321,630,2026.04.03
NW14,MAT-101237,1741,1022,3498,669,2026.04.03
NW14,MAT-101239,2309,1161,1157,701,2026.04.03
NW14,MAT-101244,11323,8433,1789,917,2026.04.03
NW14,MAT-101247,10492,6437,1119,543,2026.04.03
NW14,MAT-101249,1853,1237,2089,319,2026.04.03
NW14,MAT-101250,10407,8158,3131,1159,2026.04.03
NW14,MAT-101252,308,271,35,184,2026.04.03
NW14,MAT-101255,305,287,763,490,2026.04.03
NW14,MAT-101256,8164,4338,349,765,2026.04.03
NW14,MAT-101264,7482,4838,3149,472,2026.04.03
NW14,MAT-101268,6966,4121,274,198,2026.04.03
NW14,MAT-101285,3200,2271,610,528,2026.04.03
NW14,MAT-101291,10758,7051,870,1161,2026.04.03
NW14,MAT-101299,8001,6199,2507,322,2026.04.03
NW14,MAT-101300,9378,8187,1806,132,2026.04.03
NW14,MAT-101310,8591,4753,1414,221,2026.04.03
NW14,MAT-101312,10188,7681,1817,435,2026.04.03
NW14,MAT-101313,5341,3518,268,951,2026.04.03
NW14,MAT-101314,4429,2229,2644,918,2026.04.03
NW14,MAT-101319,10018,6903,149,345,2026.04.03
NW14,MAT-101321,7208,6594,3221,109,2026.04.03
NW14,MAT-101324,4684,2615,400,701,2026.04.03
NW14,MAT-101328,119,110,1006,834,2026.04.03
NW14,MAT-101330,7125,5956,3189,425,2026.04.03
NW14,MAT-101332,11672,7776,1798,776,2026.04.03
NW14,MAT-101338,3132,2028,2713,677,2026.04.03
NW14,MAT-101344,5501,5166,1509,158,2026.04.03
NW14,MAT-101351,3912,3225,1981,987,2026.04.03
NW14,MAT-101353,10637,6404,635,807,2026.04.03
NW14,MAT-101358,7655,4998,1431,1055,2026.04.03
NW14,MAT-101364,4386,3909,3046,82,2026.04.03
NW14,MAT-101370,7325,4660,1246,477,2026.04.03
NW14,MAT-101372,542,499,1725,549,2026.04.03
NW14,MAT-101381,10362,9800,1063,136,2026.04.03
NW14,MAT-101391,1520,1347,2805,328,2026.04.03
NW14,MAT-101401,10021,7965,519,860,2026.04.03
NW14,MAT-101404,11727,7542,587,677,2026.04.03
NW14,MAT-101407,7758,4894,2683,1055,2026.04.03
NW14,MAT-101408,2315,2017,2561,388,2026.04.03
NW14,MAT-101409,8621,4574,2186,994,2026.04.03
NW14,MAT-101414,4137,2642,834,263,2026.04.03
NW14,MAT-101418,6616,4570,3054,1115,2026.04.03
NW14,MAT-101421,3003,2234,632,600,2026.04.03
NW14,MAT-101424,1364,816,2578,839,2026.04.03
NW14,MAT-101426,2371,1636,2429,937,2026.04.03
NW14,MAT-101430,1325,824,49,712,2026.04.03
NW14,MAT-101433,8119,4291,1130,418,2026.04.03
NW14,MAT-101445,3185,2969,515,912,2026.04.03
NW14,MAT-101447,3484,2504,752,523,2026.04.03
NW14,MAT-101450,7091,4172,224,403,2026.04.03
NW14,MAT-101459,885,469,901,1015,2026.04.03
NW14,MAT-101463,566,424,1795,928,2026.04.03
NW14,MAT-101464,2354,1561,1341,1150,2026.04.03
NW14,MAT-101467,7359,5803,38,202,2026.04.03
NW14,MAT-101481,11865,11150,2030,103,2026.04.03
NW14,MAT-101483,1509,821,2478,65,2026.04.03
NW14,MAT-101484,6660,5859,621,623,2026.04.03
NW14,MAT-101486,5057,2645,1083,460,2026.04.03
NW14,MAT-101487,5946,4636,33,146,2026.04.03
NW14,MAT-101492,9492,4768,23,1171,2026.04.03
NW14,MAT-101494,2402,1551,1693,396,2026.04.03
NW14,MAT-200009,5018,3841,3307,1076,2026.04.03
NW14,MAT-200040,743,684,2334,809,2026.04.03
NW14,MAT-200041,5658,4559,3313,241,2026.04.03
NW14,MAT-200050,4942,4097,3457,687,2026.04.03
NW14,MAT-200053,3247,2542,3183,211,2026.04.03
NW14,MAT-200057,3029,2091,1764,972,2026.04.03
NW14,MAT-200058,10464,5673,2819,364,2026.04.03
NW14,MAT-200060,5053,3641,2807,1145,2026.04.03
NW14,MAT-200063,2159,1507,8,79,2026.04.03
NW14,MAT-200065,2049,1138,202,1095,2026.04.03
NW14,MAT-200067,3573,3231,2756,337,2026.04.03
NW14,MAT-200068,2222,2046,419,1016,2026.04.03
NW14,MAT-200071,1406,1279,2916,236,2026.04.03
NW14,MAT-200078,5713,4169,2346,411,2026.04.03
NW14,MAT-200079,6997,5832,2928,551,2026.04.03
NW14,MAT-200083,1465,1261,2928,536,2026.04.03
NW14,MAT-200090,1282,1190,1164,838,2026.04.03
NW14,MAT-200093,4784,2491,303,1193,2026.04.03
NW14,MAT-200098,4380,2897,1676,298,2026.04.03
NW14,MAT-200102,10322,7427,1760,804,2026.04.03
NW14,MAT-200115,3707,2430,1992,562,2026.04.03
NW14,MAT-200116,712,366,954,1155,2026.04.03
NW14,MAT-200117,9447,6013,2650,1167,2026.04.03
NW14,MAT-200125,1059,708,1426,869,2026.04.03
NW14,MAT-200126,8854,6562,1125,714,2026.04.03
NW14,MAT-200132,11816,9442,3068,184,2026.04.03
NW14,MAT-200133,5130,4073,567,684,2026.04.03
NW14,MAT-200134,4659,3255,1111,1007,2026.04.03
NW14,MAT-200139,11806,7641,2974,1028,2026.04.03
NW14,MAT-200140,7347,4299,274,990,2026.04.03
NW14,MAT-200141,1907,1389,2169,893,2026.04.03
NW14,MAT-200146,1217,751,2028,225,2026.04.03
NW14,MAT-200153,5134,4383,617,910,2026.04.03
NW14,MAT-200154,10097,8043,255,131,2026.04.03
NW14,MAT-200155,941,500,1090,447,2026.04.03
NW14,MAT-200160,7542,6279,3227,136,2026.04.03
NW14,MAT-200161,1296,791,1032,610,2026.04.03
NW14,MAT-200163,5468,4737,925,581,2026.04.03
NW14,MAT-200167,7795,6546,813,518,2026.04.03
NW14,MAT-200168,300,246,1471,361,2026.04.03
NW14,MAT-200178,4118,3234,2990,75,2026.04.03
NW14,MAT-200179,6214,4611,1491,110,2026.04.03
NW14,MAT-200192,4246,3613,1531,270,2026.04.03
NW14,MAT-200194,6902,6278,762,1017,2026.04.03
NW14,MAT-200201,484,353,1800,735,2026.04.03
NW14,MAT-200211,8076,5200,1507,411,2026.04.03
NW14,MAT-200212,4456,3366,3261,815,2026.04.03
NW14,MAT-200215,4848,3012,1665,628,2026.04.03
NW14,MAT-200221,2037,1848,2617,272,2026.04.03
NW14,MAT-200222,8548,5177,2206,378,2026.04.03
NW14,MAT-200225,8703,4395,405,584,2026.04.03
NW14,MAT-200227,3999,3372,641,654,2026.04.03
NW14,MAT-200230,8102,6095,1800,1086,2026.04.03
NW14,MAT-200233,4557,3483,2881,771,2026.04.03
NW14,MAT-200242,4688,2352,2950,887,2026.04.03
NW14,MAT-200243,2124,1110,2417,415,2026.04.03
NW14,MAT-200247,3885,3003,975,1181,2026.04.03
NW14,MAT-200250,6341,4989,1319,75,2026.04.03
NW14,MAT-200252,4102,2229,3104,1099,2026.04.03
NW14,MAT-200254,429,271,2858,1153,2026.04.03
NW14,MAT-200263,6496,4681,3082,488,2026.04.03
NW14,MAT-200267,5471,4863,1668,740,2026.04.03
NW14,MAT-200269,4324,2262,670,642,2026.04.03
NW14,MAT-200272,1471,1177,574,162,2026.04.03
NW14,MAT-200273,7419,4507,2633,244,2026.04.03
NW14,MAT-200276,7233,6368,1184,962,2026.04.03
NW14,MAT-200278,6686,5957,2588,1077,2026.04.03
NW14,MAT-200282,6846,5058,626,63,2026.04.03
NW14,MAT-200291,7028,5608,3249,622,2026.04.03
NW14,MAT-200292,8573,4658,494,388,2026.04.03
NW14,MAT-200301,9880,6826,3199,813,2026.04.03
NW14,MAT-200303,4434,3124,2278,940,2026.04.03
NW14,MAT-200308,3783,2938,645,594,2026.04.03
NW14,MAT-200318,6682,5732,3109,641,2026.04.03
NW14,MAT-200324,10511,9405,1123,818,2026.04.03
NW14,MAT-200327,9636,5409,2816,829,2026.04.03
NW14,MAT-200329,5098,2945,3139,659,2026.04.03
NW14,MAT-200343,2856,2515,1848,117,2026.04.03
NW14,MAT-200347,11339,8553,2054,165,2026.04.03
NW14,MAT-200356,7843,4187,474,901,2026.04.03
NW14,MAT-200359,1889,1563,2936,431,2026.04.03
NW14,MAT-200366,6941,4716,588,760,2026.04.03
NW14,MAT-200370,2309,1453,1974,567,2026.04.03
NW14,MAT-200372,10682,7570,2173,86,2026.04.03
NW14,MAT-200374,11429,7842,3362,1039,2026.04.03
NW14,MAT-200382,788,534,2158,93,2026.04.03
NW14,MAT-200385,6504,3713,788,164,2026.04.03
NW14,MAT-200388,10531,7279,1732,297,2026.04.03
NW14,MAT-200389,5184,3887,2239,945,2026.04.03
NW14,MAT-200392,4208,3779,1189,386,2026.04.03
NW14,MAT-200397,1705,1288,1645,508,2026.04.03
NW14,MAT-200409,9771,6469,444,89,2026.04.03
NW14,MAT-200413,7531,6918,3271,214,2026.04.03
NW14,MAT-200414,11061,10469,1535,671,2026.04.03
NW14,MAT-200423,927,574,107,227,2026.04.03
NW14,MAT-200424,7462,4993,2202,412,2026.04.03
NW14,MAT-200427,6993,5418,339,1149,2026.04.03
NW14,MAT-200430,7774,5402,2196,857,2026.04.03
NW14,MAT-200432,5427,2812,2607,604,2026.04.03
NW14,MAT-200437,3029,2568,2996,256,2026.04.03
NW14,MAT-200439,188,143,2238,824,2026.04.03
NW14,MAT-200454,3480,1923,3242,700,2026.04.03
NW14,MAT-200456,8447,5401,1299,605,2026.04.03
NW14,MAT-200458,3242,2853,738,1195,2026.04.03
NW14,MAT-200460,9208,4723,2880,203,2026.04.03
NW14,MAT-200461,11187,9108,157,909,2026.04.03
NW14,MAT-200462,5156,4579,1178,665,2026.04.03
NW14,MAT-200470,8506,7788,3108,758,2026.04.03
NW14,MAT-200478,8165,4127,3143,420,2026.04.03
NW14,MAT-200481,37,28,1339,529,2026.04.03
NW14,MAT-200490,8203,4233,1383,519,2026.04.03
NW14,MAT-200496,9720,6021,2054,641,2026.04.03
NW14,MAT-200505,799,477,276,823,2026.04.03
NW14,MAT-200517,11044,7578,2214,972,2026.04.03
NW14,MAT-200519,5189,4731,2581,745,2026.04.03
NW14,MAT-200521,9087,5465,1767,1093,2026.04.03
NW14,MAT-200531,2925,2450,2275,249,2026.04.03
NW14,MAT-200533,89,82,210,249,2026.04.03
NW14,MAT-200534,10462,6260,1118,123,2026.04.03
NW14,MAT-200541,9788,8444,435,945,2026.04.03
NW14,MAT-200542,7481,4395,314,1149,2026.04.03
NW14,MAT-200543,8086,7305,1899,1157,2026.04.03
NW14,MAT-200546,245,142,2431,353,2026.04.03
NW14,MAT-200553,10290,5973,105,657,2026.04.03
NW14,MAT-200554,7496,5597,320,981,2026.04.03
NW14,MAT-200557,4584,3266,1234,351,2026.04.03
NW14,MAT-200566,10532,8131,44,251,2026.04.03
NW14,MAT-200570,10277,7142,3217,886,2026.04.03
NW14,MAT-200572,7761,6195,3117,930,2026.04.03
NW14,MAT-200573,11239,8789,748,460,2026.04.03
NW14,MAT-200583,11370,6682,2780,1089,2026.04.03
NW14,MAT-200596,4183,3166,972,706,2026.04.03
NW14,MAT-200604,7915,6844,1291,976,2026.04.03
NW14,MAT-200607,10123,5254,3374,562,2026.04.03
NW14,MAT-200609,5785,3758,2393,971,2026.04.03
NW14,MAT-200617,788,711,1447,596,2026.04.03
NW14,MAT-200623,7884,7110,3418,1072,2026.04.03
NW14,MAT-200626,10037,5022,2325,52,2026.04.03
NW14,MAT-200629,6614,4182,3201,954,2026.04.03
NW14,MAT-200638,6945,5291,2538,653,2026.04.03
NW14,MAT-200643,480,291,921,275,2026.04.03
NW14,MAT-200645,1049,774,757,388,2026.04.03
NW14,MAT-200653,9195,7143,1468,439,2026.04.03
NW14,MAT-200679,11985,8785,1057,145,2026.04.03
NW14,MAT-200685,211,109,3444,733,2026.04.03
NW14,MAT-200687,5664,4498,2610,185,2026.04.03
NW14,MAT-200691,8470,4875,125,220,2026.04.03
NW14,MAT-200694,10421,8964,3091,771,2026.04.03
NW14,MAT-200696,7459,6904,3113,1165,2026.04.03
NW14,MAT-200704,2251,1727,53,542,2026.04.03
NW14,MAT-200711,1546,1123,1721,239,2026.04.03
NW14,MAT-200714,3874,3264,713,951,2026.04.03
NW14,MAT-200720,7331,6060,2326,1199,2026.04.03
NW14,MAT-200723,190,173,2390,472,2026.04.03
NW14,MAT-200727,4397,3008,2830,771,2026.04.03
NW14,MAT-200728,1164,818,1480,955,2026.04.03
NW14,MAT-200734,384,266,2020,489,2026.04.03
NW14,MAT-200737,6571,6040,1340,662,2026.04.03
NW14,MAT-200740,8385,5486,3376,687,2026.04.03
